Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25096081,RFD,09:34:15,6X,31365 FIRECLAY RD,COT,MEDICAL RESPONSE,2025-04-15
25096084,MTRO,09:38:21,5SPR,333 58TH ST,SPR,MEDICAL RESPONSE,2025-04-15
25096086,RFD,09:39:38,5UMF,57333 NORTH BANK RD,MCK,MEDICAL RESPONSE,2025-04-15
25096087,MTRO,09:39:39,5UMF,57333 NORTH BANK RD,MCK,MEDICAL RESPONSE,2025-04-15
25096088,MTRO,09:44:04,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096097,RFD,09:55:48,5DEF,80534 LOST CREEK RD,DEX,MEDICAL RESPONSE,2025-04-15
25096100,MTRO,09:55:49,5DEF,80534 LOST CREEK RD,DEX,MEDICAL RESPONSE,2025-04-15
25096099,MTRO,09:58:33,4EUG,3515 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096101,MTRO,10:00:25,5SPR,6452 A ST,SPR,MEDICAL RESPONSE,2025-04-15
25096104,MTRO,10:04:14,4EUG,2845 MARTINIQUE AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096107,MTRO,10:09:44,4EUG,425 E 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096111,MTRO,10:13:26,4EUG,3248 TIBURON LN,EUG,MEDICAL RESPONSE,2025-04-15
25096129,MTRO,10:27:36,4EUG,W 11TH AVE/CITY VIEW ST,EUG,ASSIST POLICE,2025-04-15
25096130,RFD,10:30:43,6SOL,197 TYLER AVE,COT,MEDICAL RESPONSE,2025-04-15
25096133,RFD,10:32:12,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2025-04-15
25096149,RFD,10:49:01,6SOL,1425 DAUGHERTY AVE,COT,MEDICAL RESPONSE,2025-04-15
25096152,RFD,10:53:31,6LOF,79847 TERRITORIAL HWY,LOR,MEDICAL RESPONSE,2025-04-15
25096162,MTRO,11:02:44,4EUG,715 CLUB WAY,EUG,MEDICAL RESPONSE,2025-04-15
25096164,MTRO,11:04:48,4EUG,3870 ELMIRA RD,EUG,MEDICAL RESPONSE,2025-04-15
25096163,MTRO,11:06:02,5SPR,1120 FAIRVIEW DR,SPR,MEDICAL RESPONSE,2025-04-15
25096167,MTRO,11:09:02,4EUG,903 HATTON AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096179,MTRO,11:21:22,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-04-15
25096184,MTRO,11:22:09,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-04-15
25096191,RFD,11:27:38,6SOL,735 S 2ND ST,CRE,MEDICAL RESPONSE,2025-04-15
25096192,MTRO,11:31:03,4EUG,89 N POLK ST,EUG,MEDICAL RESPONSE,2025-04-15
25096203,RFD,11:41:09,6SOL,1314 E MONROE AVE,COT,MEDICAL RESPONSE,2025-04-15
25096207,RFD,11:45:49,6SOL,1115 E JEFFERSON AVE,COT,MEDICAL RESPONSE,2025-04-15
25096208,MTRO,11:48:33,4EUG,3497 BROOKVIEW DR,EUG,MEDICAL RESPONSE,2025-04-15
25096218,MTRO,11:51:53,5SPR,BOB STRAUB PKWY/MAIN ST,SPR,MOTOR VEH ACC INJURY,2025-04-15
25096222,MTRO,11:56:13,4RIR,725 WALNUT AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096224,RFD,11:57:55,8LFA,25182 STRAWBERRY LN,VEN,MEDICAL RESPONSE,2025-04-15
25096226,RFD,11:58:42,8JCF,1755 IVY ST,JUN,MEDICAL RESPONSE,2025-04-15
25096234,MTRO,12:04:40,5SPR,4095 FORSYTHIA ST,SPR,MEDICAL RESPONSE,2025-04-15
25096235,MTRO,12:05:25,4EUG,415 MONROE ST,EUG,MEDICAL RESPONSE,2025-04-15
25096233,MTRO,12:06:43,5RAB,1589 HAYDEN BRIDGE RD,SPR,MEDICAL RESPONSE,2025-04-15
25096236,MTRO,12:06:51,4EUG,1350 CHARNELTON ST,EUG,MEDICAL RESPONSE,2025-04-15
25096244,MTRO,12:23:31,4EUG,222 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096248,MTRO,12:25:26,5SPR,205 S 54TH ST,SPR,MEDICAL RESPONSE,2025-04-15
25096256,MTRO,12:34:32,4EUG,2619 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-15
25096264,MTRO,12:43:44,5SPR,3535 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-04-15
25096265,MTRO,12:45:18,4EUG,1543 ARTHUR ST,EUG,SUBJECT DOWN,2025-04-15
25096275,MTRO,12:54:29,4EUG,5305 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096282,RFD,12:55:26,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-04-15
25096278,MTRO,12:56:43,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2025-04-15
25096283,RFD,12:59:22,8LFA,1030 STILLMAN AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096285,MTRO,12:59:23,8LFA,1030 STILLMAN AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096291,MTRO,13:10:29,5SPR,144 W CENTENNIAL BLVD,SPR,MEDICAL RESPONSE,2025-04-15
25096309,MTRO,13:34:02,4EUG,795 CALVIN ST,EUG,MEDICAL RESPONSE,2025-04-15
25096313,MTRO,13:41:47,4EUG,135 N CLEVELAND ST,EUG,FIRE ALARM,2025-04-15
25096316,MTRO,13:44:43,4EUG,4300 GOODPASTURE LP,EUG,MEDICAL RESPONSE,2025-04-15
25096322,MTRO,13:48:33,5SPR,5608 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-15
25096335,RFD,14:01:28,6SOL,99 N 10TH ST,CRE,MEDICAL RESPONSE,2025-04-15
25096337,MTRO,14:02:01,4EUG,MARTIN LUTHER KING JR BLVD/JUSTICE CENTER LP,EUG,MEDICAL RESPONSE,2025-04-15
25096346,MTRO,14:07:41,4EUG,750 SAND AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096349,MTRO,14:12:11,4RIR,885 ROSSMORE ST,EUG,MEDICAL RESPONSE,2025-04-15
25096342,MTRO,14:13:08,4EUG,RUSKIN ST/BARGER DR,EUG,INFORMATION - FIRE DEPT,2025-04-15
25096365,MTRO,14:25:32,5SPR,2729 U ST,SPR,MEDICAL RESPONSE,2025-04-15
25096367,MTRO,14:26:27,4EUG,2527 LAKEVIEW DR,EUG,MEDICAL RESPONSE,2025-04-15
25096369,MTRO,14:27:05,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-04-15
25096377,RFD,14:40:51,7OUT,HWY 58/MP20,LOW,MOTOR VEH ACC UNKNOWN INJ,2025-04-15
25096383,MTRO,14:41:04,4RIR,274 BUSHNELL LN,EUG,MEDICAL RESPONSE,2025-04-15
25096385,MTRO,14:43:24,5SPR,1950 2ND ST,SPR,MEDICAL RESPONSE,2025-04-15
25096391,MTRO,14:47:04,4EUG,146 E 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096403,MTRO,14:58:32,5SPR,484 SCOTTS GLEN DR,SPR,MEDICAL RESPONSE,2025-04-15
25096410,RFD,15:06:53,6SOL,515 GRANT AVE,COT,MEDICAL RESPONSE,2025-04-15
25096419,MTRO,15:16:55,5SPR,FRANKLIN BLVD/S BROOKLYN ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-15
25096441,MTRO,15:38:22,5SPR,4950 GLACIER DR,SPR,MEDICAL RESPONSE,2025-04-15
25096446,MTRO,15:41:13,4ZUM,28566 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096452,MTRO,15:51:33,4EUG,550 RIVER RD,EUG,MEDICAL RESPONSE,2025-04-15
25096455,MTRO,15:52:53,5SPR,860 BELTLINE RD,SPR,MEDICAL RESPONSE,2025-04-15
25096458,RFD,15:58:10,8JCF,HWY 99E/MP32,JUN,ASSIST POLICE,2025-04-15
25096461,MTRO,16:01:07,5GLW,4690 FRANKLIN BLVD,EUG,APPLIANCE FIRE,2025-04-15
25096460,MTRO,16:01:33,4EUG,475 E BROADWAY,EUG,FIRE ALARM,2025-04-15
25096469,MTRO,16:09:43,4EUG,1684 HAYES ST,EUG,MEDICAL RESPONSE,2025-04-15
25096486,RFD,16:22:47,8LFA,90564 LINK RD,EUG,MEDICAL RESPONSE,2025-04-15
25096487,MTRO,16:25:07,4EUG,651 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-15
25096498,RFD,16:42:03,8LFA,22632 HWY 36,CHE,BRUSH FIRE,2025-04-15
25096497,RFD,16:46:35,BMRF,28707 DODGE ISLAND RD,JUN,MUTUAL AID,2025-04-15
25096506,MTRO,16:48:24,4RIR,253 BRIARCLIFF DR,EUG,MEDICAL RESPONSE,2025-04-15
25096509,MTRO,16:49:03,4EUG,1154 GRANT ALY,EUG,MEDICAL RESPONSE,2025-04-15
25096517,MTRO,16:56:07,4EUG,5574 CHARLES WAY,EUG,MEDICAL RESPONSE,2025-04-15
25096519,MTRO,16:57:34,4EUG,2105 W BROADWAY,EUG,MEDICAL RESPONSE,2025-04-15
25096534,MTRO,17:08:35,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-15
25096536,MTRO,17:16:57,4EUG,2139 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096539,MTRO,17:19:17,5SPR,5236 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-15
25096557,RFD,17:37:44,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-04-15
25096558,MTRO,17:40:56,4EUG,735 E 14TH AVE,EUG,ASSIST POLICE,2025-04-15
25096563,MTRO,17:51:15,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096569,MTRO,18:01:56,5SPR,1716 G ST,SPR,MEDICAL RESPONSE,2025-04-15
25096573,MTRO,18:05:12,4EUG,560 OAK ST,EUG,MEDICAL RESPONSE,2025-04-15
25096579,RFD,18:08:09,6SOL,33678 MARKET RD,CRE,MEDICAL RESPONSE,2025-04-15
25096580,MTRO,18:10:09,4EUG,1320 E 15TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096583,RFD,18:13:43,8JCF,26916 HWY 36,CHE,MEDICAL RESPONSE,2025-04-15
25096589,MTRO,18:25:38,5SPR,GATEWAY ST/HARLOW RD,SPR,VEHICLE/PEDESTRIAN CRASH,2025-04-15
25096598,MTRO,18:36:34,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-04-15
25096609,MTRO,18:48:19,5WLS,3210 RALEIGHWOOD AVE,SPR,VEHICLE FIRE,2025-04-15
25096611,MTRO,18:52:19,4EUG,4984 CONE AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096617,MTRO,18:53:30,4LFU,120-1/2 FEDERAL LN,EUG,MEDICAL RESPONSE,2025-04-15
25096619,RFD,19:01:13,6SOL,82569 BUTTE RD,CRE,MEDICAL RESPONSE,2025-04-15
25096622,MTRO,19:02:57,4EUG,4275 BARGER DR,EUG,ASSIST POLICE,2025-04-15
25096624,MTRO,19:08:21,4EUG,30 W 10TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096634,RFD,19:24:44,5MKF,37843 CAMP CREEK RD,SPR,MEDICAL RESPONSE,2025-04-15
25096638,MTRO,19:24:44,5MKF,37843 CAMP CREEK RD,SPR,MEDICAL RESPONSE,2025-04-15
25096636,RFD,19:25:55,8LFA,90536 TERRITORIAL HWY,JUN,MEDICAL RESPONSE,2025-04-15
25096637,RFD,19:27:28,6SOL,325 S 5TH ST,COT,MEDICAL RESPONSE,2025-04-15
25096639,MTRO,19:28:21,5SPR,926 ANDERSON LN,SPR,MEDICAL RESPONSE,2025-04-15
25096642,RFD,19:41:54,8LFA,26161 HALL RD,JUN,MEDICAL RESPONSE,2025-04-15
25096648,MTRO,19:51:36,4EUG,393 LOMBARD ST,EUG,FIRE ALARM,2025-04-15
25096649,MTRO,19:53:01,5SPR,2659 OLYMPIC ST,SPR,FIRE ALARM,2025-04-15
25096655,RFD,20:01:01,4LFU,121 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2025-04-15
25096657,MTRO,20:01:02,4LFU,121 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2025-04-15
25096656,MTRO,20:02:23,4EUG,940 E 23RD AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096675,RFD,20:41:49,6SOL,WOODSON PL/N 9TH ST,COT,MEDICAL RESPONSE,2025-04-15
25096678,MTRO,20:45:57,4EUG,2447 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-04-15
25096686,RFD,20:52:53,8JCF,500 E 6TH AVE,JUN,MEDICAL RESPONSE,2025-04-15
25096689,MTRO,20:54:43,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096694,MTRO,20:59:25,4EUG,205 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-15
25096695,RFD,20:59:25,4EUG,205 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-15
25096698,MTRO,21:04:34,4EUG,599 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-15
25096696,MTRO,21:05:16,5SPR,5335 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-15
25096702,MTRO,21:11:32,5SPR,5335 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-15
25096707,MTRO,21:15:05,4EUG,2127 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096713,RFD,21:23:54,8LFA,24919 PARADISE DR,JUN,MEDICAL RESPONSE,2025-04-15
25096723,RFD,21:37:45,6SOL,23 N 6TH ST,COT,FIRE ALARM,2025-04-15
25096734,MTRO,21:54:47,4EUG,1220 JACOBS DR,EUG,MEDICAL RESPONSE,2025-04-15
25096749,RFD,22:08:55,8HAF,160 N 7TH ST,HAR,MEDICAL RESPONSE,2025-04-15
25096750,MTRO,22:08:55,8HAF,160 N 7TH ST,HAR,MEDICAL RESPONSE,2025-04-15
25096751,RFD,22:09:58,4EUG,245 BERINGER CT,EUG,MEDICAL RESPONSE,2025-04-15
25096759,MTRO,22:17:52,5SPR,512 67TH PL,SPR,MEDICAL RESPONSE,2025-04-15
25096761,MTRO,22:21:15,4EUG,245 BERINGER CT,EUG,MEDICAL RESPONSE,2025-04-15
25096765,MTRO,22:30:52,4EUG,1055 BENNETT LN,EUG,MEDICAL RESPONSE,2025-04-15
25096770,RFD,22:39:55,8LFA,91970 TERRITORIAL HWY,JUN,INFORMATION - FIRE DEPT,2025-04-15
25096772,MTRO,22:44:37,4EUG,3550 BLACK OAK RD,EUG,MEDICAL RESPONSE,2025-04-15
25096784,MTRO,22:57:41,4EUG,1025 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-15
25096788,MTRO,23:01:09,4EUG,3355 N DELTA HWY,EUG,MEDICAL RESPONSE,2025-04-15
25096794,MTRO,23:05:02,4EUG,HWY 99N/ROOSEVELT BLVD,EUG,ASSIST POLICE,2025-04-15
25096776,RFD,23:11:29,6SOL,78400-BLK HALDERMAN RD,COT,ILLEGAL BURNING,2025-04-15
25096798,RFD,23:19:13,5LWF,42189 BIG FALL CREEK RD,FAL,MEDICAL RESPONSE,2025-04-15
25096802,MTRO,23:19:14,5LWF,42189 BIG FALL CREEK RD,FAL,MEDICAL RESPONSE,2025-04-15
25096805,RFD,23:24:32,8JCF,201 MAPLE ST,JUN,MEDICAL RESPONSE,2025-04-15
25096807,MTRO,23:29:25,5SPR,5684 A ST,SPR,MEDICAL RESPONSE,2025-04-15
25096808,MTRO,23:32:48,4EUG,3720 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-04-15
25096815,MTRO,23:45:41,4EUG,1010 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-04-15
25096816,MTRO,23:48:35,4EUG,CHAMBERS ST/W 2ND AVE,EUG,ASSIST POLICE,2025-04-15
25096830,RFD,00:37:30,5LWF,29 N ALDER ST,LOW,MEDICAL RESPONSE,2025-04-16
25096832,MTRO,00:37:31,5LWF,29 N ALDER ST,LOW,MEDICAL RESPONSE,2025-04-16
25096837,RFD,00:55:32,5PGG,85947 HWY 99S,EUG,ASSIST POLICE,2025-04-16
25096839,MTRO,00:55:32,5PGG,85947 HWY 99S,EUG,ASSIST POLICE,2025-04-16
25096842,RFD,00:58:15,4EUG,HILYARD ST/E 22ND AVE,EUG,ASSAULT WITH INJURY,2025-04-16
25096842,RFD,00:58:15,4EUG,HILYARD ST/E 22ND AVE,EUG,MEDICAL RESPONSE,2025-04-16
25096844,MTRO,01:09:36,4EUG,2619 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-16
25096858,MTRO,02:03:19,4EUG,5282 SUGARPINE CIR,EUG,MEDICAL RESPONSE,2025-04-16
25096861,MTRO,02:09:38,5SPR,705 72ND ST,SPR,MEDICAL RESPONSE,2025-04-16
25096865,MTRO,02:26:40,5SPR,205 S 54TH ST,SPR,MEDICAL RESPONSE,2025-04-16
25096866,MTRO,02:31:04,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2025-04-16
25096868,RFD,02:57:57,5HAF,20621 I5 SB,HAR,MEDICAL RESPONSE,2025-04-16
25096869,MTRO,02:57:58,5HAF,20621 I5 SB,HAR,MEDICAL RESPONSE,2025-04-16
25096882,MTRO,03:34:47,4EUG,3690 GLENWOOD DR,EUG,OUTSIDE GAS LEAK,2025-04-16
25096886,MTRO,03:51:29,4EUG,4675 GOODPASTURE LP,EUG,MEDICAL RESPONSE,2025-04-16
25096890,MTRO,03:57:39,4EUG,HWY 99N/ROYAL AVE,EUG,MOTOR VEH ACC NO INJURY,2025-04-16
25096898,MTRO,04:41:07,4EUG,3807 BRIGHTON AVE,EUG,FIRE ALARM,2025-04-16
25096902,MTRO,05:04:59,4RIR,170 OWOSSO DR,EUG,MEDICAL RESPONSE,2025-04-16
25096906,MTRO,05:47:48,4EUG,1890 OAK ST,EUG,CARBON MONOXIDE ALARM,2025-04-16
25096907,MTRO,05:55:50,4WLE,3950 COBURG RD,EUG,OUTSIDE GAS LEAK,2025-04-16
25096911,MTRO,06:13:33,5SPR,4851 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-16
25096912,MTRO,06:15:36,5SPR,4865 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-16
25096916,MTRO,06:27:15,5SPR,722 JANUS ST,SPR,MEDICAL RESPONSE,2025-04-16
25096919,RFD,06:37:06,6SOL,1123 W MAIN ST,COT,MEDICAL RESPONSE,2025-04-16
25096927,MTRO,07:01:16,4EUG,4035 DONALD ST,EUG,MEDICAL RESPONSE,2025-04-16
25096929,RFD,07:02:53,5MKF,36126 CAMP CREEK RD,SPR,MOTOR VEH ACC INJURY,2025-04-16
25096933,MTRO,07:02:54,5MKF,36126 CAMP CREEK RD,SPR,MOTOR VEH ACC INJURY,2025-04-16
25096932,MTRO,07:06:23,4EUG,3867 EVEREST LP,EUG,MEDICAL RESPONSE,2025-04-16
25096941,RFD,07:20:56,6SOL,16867 I5 NB,COT,VEHICLE FIRE,2025-04-16
25096948,MTRO,07:26:54,4EUG,1720 W 25TH AVE,EUG,FIRE ALARM,2025-04-16
25096953,MTRO,07:40:41,4EUG,OAK PATCH RD/W 11TH AVE,EUG,MOTOR VEH ACC INJURY,2025-04-16
25096982,MTRO,08:24:17,5SPR,267 39TH ST,SPR,MEDICAL RESPONSE,2025-04-16
25096983,MTRO,08:25:02,5SPR,1412-2 C ST,SPR,MEDICAL RESPONSE,2025-04-16
25096994,MTRO,08:31:44,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097007,MTRO,08:54:22,5SPR,3752 INTERNATIONAL CT,SPR,MEDICAL RESPONSE,2025-04-16
25097018,MTRO,09:11:44,4EUG,1282 GOODPASTURE ISLAND RD,EUG,FIRE ALARM,2025-04-16
25097022,MTRO,09:15:02,4EUG,2000 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2025-04-16
25097024,RFD,09:17:21,8LFA,24786 HORN RD,ELM,MEDICAL RESPONSE,2025-04-16
25097028,MTRO,09:24:16,5SPR,157 12TH ST,SPR,MEDICAL RESPONSE,2025-04-16
25097033,RFD,09:28:35,5MVF,92756 REGAL LN,SPR,FIRE ALARM,2025-04-16
25097043,RFD,09:32:15,8EUG,4130 TORRINGTON AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097048,MTRO,09:35:41,4EUG,931 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097049,MTRO,09:36:49,4EUG,1475 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2025-04-16
25097050,RFD,09:37:30,8JCF,330 IVY ST,JUN,MEDICAL RESPONSE,2025-04-16
25097051,MTRO,09:39:19,4EUG,E 10TH AVE/WILLAMETTE ST,EUG,VEHICLE/PEDESTRIAN CRASH,2025-04-16
25097055,MTRO,09:42:05,4EUG,600 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-04-16
25097063,RFD,09:49:08,8LFA,25125 ALLURE AVE,VEN,MEDICAL RESPONSE,2025-04-16
25097064,MTRO,09:49:08,8LFA,25125 ALLURE AVE,VEN,MEDICAL RESPONSE,2025-04-16
25097067,MTRO,09:55:50,4EU1,85255 CHRISTENSEN RD,EUG,MEDICAL RESPONSE,2025-04-16
25097074,MTRO,10:01:17,4X,90064 COBURG RD,EUG,INFORMATION - FIRE DEPT,2025-04-16
25097084,MTRO,10:18:39,4EUG,5639 AUSTIN WAY,EUG,MEDICAL RESPONSE,2025-04-16
25097095,MTRO,10:42:04,4EUG,1915 PORT ST,EUG,MEDICAL RESPONSE,2025-04-16
25097101,RFD,10:47:31,8LFA,24936 FIR GROVE LN,ELM,MEDICAL RESPONSE,2025-04-16
25097100,MTRO,10:48:56,4EUG,1240 WASHINGTON ST,EUG,MEDICAL RESPONSE,2025-04-16
25097109,RFD,10:58:30,8JCF,1700 IVY ST,JUN,MEDICAL RESPONSE,2025-04-16
25097115,MTRO,11:04:02,4EUG,1000-BLK ALDER ST,EUG,VEHICLE/PEDESTRIAN CRASH,2025-04-16
25097118,MTRO,11:09:02,4EUG,2691 HARRIS ST,EUG,MEDICAL RESPONSE,2025-04-16
25097122,MTRO,11:12:40,4EUG,1780 MISTLETOE ST,EUG,MEDICAL RESPONSE,2025-04-16
25097135,RFD,11:37:42,6SOL,77877 MOSBY CREEK RD,COT,MEDICAL RESPONSE,2025-04-16
25097146,MTRO,11:48:31,4EUG,3463 W 25TH AVE,EUG,LIFT ASSIST,2025-04-16
25097164,MTRO,12:00:08,4EUG,201 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097162,RFD,12:00:44,8JCF,960 DEAL ST,JUN,MEDICAL RESPONSE,2025-04-16
25097167,MTRO,12:09:52,4EUG,2099 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-04-16
25097176,MTRO,12:15:30,4EUG,825 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097180,MTRO,12:21:28,4EUG,1000 OAK ST,EUG,ELEVATOR NON-EMERGENCY,2025-04-16
25097182,MTRO,12:22:57,5SPR,2235 CLEAR VUE LN,SPR,MEDICAL RESPONSE,2025-04-16
25097183,RFD,12:23:20,8HAF,501-1/2 S 5TH ST,HAR,MEDICAL RESPONSE,2025-04-16
25097184,MTRO,12:23:58,4EUG,201 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097185,MTRO,12:26:11,4EUG,598 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097190,MTRO,12:31:53,5SPR,2470 F ST,SPR,MEDICAL RESPONSE,2025-04-16
25097196,MTRO,12:40:24,4EUG,355 HWY 99N,EUG,ASSIST POLICE,2025-04-16
25097197,MTRO,12:41:25,4EUG,45 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097201,MTRO,12:50:19,4EUG,4595 SEAN ST,EUG,MEDICAL RESPONSE,2025-04-16
25097191,MTRO,12:51:59,4EUG,300 COUNTRY CLUB RD,EUG,INFORMATION - FIRE DEPT,2025-04-16
25097209,RFD,12:52:07,4EUG,355 HWY 99N,EUG,ASSIST POLICE,2025-04-16
25097214,MTRO,12:59:06,4EUG,2455 WILLAKENZIE RD,EUG,FIRE ALARM,2025-04-16
25097213,MTRO,13:02:40,4EUG,OAK ST/E 5TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097218,RFD,13:04:03,5PGP,35638 HWY 58,PLE,MEDICAL RESPONSE,2025-04-16
25097220,MTRO,13:04:04,5PGP,35638 HWY 58,PLE,MEDICAL RESPONSE,2025-04-16
25097221,MTRO,13:07:26,4EUG,1459 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-04-16
25097225,RFD,13:13:57,4CBF,92574 N COBURG RD,EUG,MEDICAL RESPONSE,2025-04-16
25097230,MTRO,13:13:58,4CBF,92574 N COBURG RD,EUG,MEDICAL RESPONSE,2025-04-16
25097235,MTRO,13:22:09,4EUG,675 GILBERT ST,EUG,MEDICAL RESPONSE,2025-04-16
25097248,MTRO,13:30:59,4EUG,2139 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097262,RFD,13:43:49,8JCF,355 W 3RD AVE,JUN,MEDICAL RESPONSE,2025-04-16
25097269,MTRO,13:54:57,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2025-04-16
25097271,RFD,13:57:17,5CBF,32809 E THOMAS ST,COB,MEDICAL RESPONSE,2025-04-16
25097273,MTRO,13:57:18,5CBF,32809 E THOMAS ST,COB,MEDICAL RESPONSE,2025-04-16
25097284,MTRO,14:18:38,5SPR,1950 2ND ST,SPR,MEDICAL RESPONSE,2025-04-16
25097294,MTRO,14:28:40,5SPR,2400 HARTMAN LN,SPR,MEDICAL RESPONSE,2025-04-16
25097299,MTRO,14:34:15,5SPR,337 40TH ST,SPR,MEDICAL RESPONSE,2025-04-16
25097300,MTRO,14:35:01,4WLE,3900 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-16
25097304,MTRO,14:37:42,4EUG,600 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-04-16
25097305,RFD,14:39:09,6SOL,239 F ST,CRE,MEDICAL RESPONSE,2025-04-16
25097315,MTRO,14:47:55,4EUG,2653 SHARON WAY,EUG,MEDICAL RESPONSE,2025-04-16
25097335,RFD,15:02:40,5LWF,626 N MOSS ST,LOW,MEDICAL RESPONSE,2025-04-16
25097336,MTRO,15:02:59,5LWF,626 N MOSS ST,LOW,MEDICAL RESPONSE,2025-04-16
25097343,RFD,15:11:31,6SOL,1425 DAUGHERTY AVE,COT,MEDICAL RESPONSE,2025-04-16
25097366,MTRO,15:28:35,4EUG,2704 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-16
25097372,MTRO,15:30:11,4EUG,AGATE ST/E 19TH AVE,EUG,ASSIST POLICE,2025-04-16
25097374,MTRO,15:34:17,4EUG,1522 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097375,MTRO,15:34:54,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-04-16
25097387,MTRO,15:54:47,4EUG,201 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097389,MTRO,15:58:01,4EUG,HILYARD ST/E 13TH AVE,EUG,ACCIDENT VEHICLE BIKE,2025-04-16
25097394,MTRO,16:03:55,4EUG,871 W 5TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
25097401,MTRO,16:15:37,5SPR,3535 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-04-16
25097399,MTRO,16:16:41,4EUG,100 W 10TH AVE,EUG,MEDICAL RESPONSE,2025-04-16
