Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
24097087,MTRO,22:06:45,4EUG,645 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-15
24097088,MTRO,22:08:15,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2024-04-15
24097091,MTRO,22:09:52,5SPR,FRANKLIN BLVD/I5 NB ONRP,EUG,MOTOR VEH ACC INJURY,2024-04-15
24097094,MTRO,22:09:53,5PGG,18826 I5 NB,EUG,MOTOR VEH ACC INJURY,2024-04-15
24097097,RFD,22:15:04,5SPR,FRANKLIN BLVD/I5 NB ONRP,EUG,MOTOR VEH ACC INJURY,2024-04-15
24097108,MTRO,22:51:47,4EUG,4925 BARGER DR,EUG,MEDICAL RESPONSE,2024-04-15
24097107,MTRO,22:54:07,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2024-04-15
24097110,MTRO,22:59:37,4EUG,1997 ORCHARD ST,EUG,MEDICAL RESPONSE,2024-04-15
24097113,MTRO,23:08:36,4EUG,80 HATTON AVE,EUG,MEDICAL RESPONSE,2024-04-15
24097114,MTRO,23:21:26,4EUG,2571 HAIG ST,EUG,MEDICAL RESPONSE,2024-04-15
24097132,MTRO,00:02:41,4EUG,4275 BARGER DR,EUG,MEDICAL RESPONSE,2024-04-16
24097149,MTRO,01:13:19,4EUG,111 SANTA CLARA AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097161,MTRO,02:03:11,4EUG,240 WASHINGTON ST,EUG,STAB WOUND,2024-04-16
24097167,MTRO,02:40:49,4EUG,W 7TH ALY/MONROE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097180,MTRO,03:18:32,4LFU,721 SKIPPER AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097185,RFD,03:31:21,6LOF,80290 OLD LORANE RD,EUG,FIRE ALARM,2024-04-16
24097194,MTRO,04:22:19,4EUG,2053 ALDABRA ST,EUG,MEDICAL RESPONSE,2024-04-16
24097197,MTRO,04:45:21,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2024-04-16
24097199,MTRO,04:46:31,4EUG,2830 FRIENDLY ST,EUG,MEDICAL RESPONSE,2024-04-16
24097202,MTRO,04:52:14,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-16
24097206,MTRO,05:13:24,4RIR,265 KNAPP LN,EUG,MEDICAL RESPONSE,2024-04-16
24097211,MTRO,05:38:23,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-16
24097217,MTRO,06:12:44,4EUG,3362 BENTLEY AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097222,MTRO,06:22:45,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-16
24097227,MTRO,06:39:30,4EUG,1842 PRINCETON DR,EUG,MEDICAL RESPONSE,2024-04-16
24097231,MTRO,06:45:38,4EUG,2280 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-16
24097242,MTRO,07:22:15,4EUG,2230 BEDFORD WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097244,MTRO,07:22:54,4EUG,715 ASCOT DR,EUG,MEDICAL RESPONSE,2024-04-16
24097248,MTRO,07:38:06,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-16
24097253,MTRO,07:51:10,4EUG,3300 ALDER ST,EUG,MEDICAL RESPONSE,2024-04-16
24097259,MTRO,08:03:26,4EUG,2878 MATT DR,EUG,MEDICAL RESPONSE,2024-04-16
24097260,MTRO,08:07:34,4EUG,1129 W BROADWAY,EUG,MEDICAL RESPONSE,2024-04-16
24097275,MTRO,08:31:31,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097274,MTRO,08:34:15,4EUG,3355 N DELTA HWY,EUG,ODOR INVESTIGATION,2024-04-16
24097283,MTRO,08:44:12,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2024-04-16
24097287,MTRO,08:50:01,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097288,MTRO,08:51:11,4EUG,355 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-16
24097290,MTRO,08:53:09,4EUG,2701 KISMET WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097292,MTRO,08:54:25,4EUG,101 W 5TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097309,MTRO,09:20:02,4EUG,2090 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-16
24097310,RFD,09:20:50,4LFU,203 CARTHAGE AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097315,MTRO,09:23:07,4EUG,100 E 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097324,MTRO,09:32:23,4EUG,1400 CANDLELIGHT DR,EUG,MEDICAL RESPONSE,2024-04-16
24097335,MTRO,09:49:52,4EUG,675 CONGER ST,EUG,MEDICAL RESPONSE,2024-04-16
24097379,MTRO,10:35:01,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-16
24097387,RFD,10:37:45,4EUG,4640 ALTURA ST,EUG,LIFT ASSIST,2024-04-16
24097390,MTRO,10:41:20,4LFU,763 GREG WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097415,MTRO,11:04:05,4EUG,700 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-16
24097419,MTRO,11:05:52,4EUG,254 AYRES RD,EUG,MEDICAL RESPONSE,2024-04-16
24097423,MTRO,11:07:25,4EUG,W 11TH AVE/HAYES ST,EUG,MEDICAL RESPONSE,2024-04-16
24097426,MTRO,11:11:49,4EUG,780 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-16
24097434,MTRO,11:23:53,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC INJURY,2024-04-16
24097439,RFD,11:23:53,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC INJURY,2024-04-16
24097443,RFD,11:34:49,5SPR,19195 I5 NB,EUG,SUBJECT DOWN,2024-04-16
24097458,RFD,11:46:14,4EUG,2430 DALTON DR,EUG,MEDICAL RESPONSE,2024-04-16
24097455,MTRO,11:46:45,4EUG,FERN RIDGE PATH/ACORN PARK ST,EUG,MEDICAL RESPONSE,2024-04-16
24097462,MTRO,11:49:28,4EUG,2430 DALTON DR,EUG,MEDICAL RESPONSE,2024-04-16
24097468,MTRO,11:53:28,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-16
24097471,MTRO,11:55:56,4EUG,E 11TH AVE/WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097483,MTRO,12:20:50,4EUG,4739 STAGECOACH RD,EUG,MEDICAL RESPONSE,2024-04-16
24097490,MTRO,12:26:05,4EUG,998 FERRY LN,EUG,FIRE ALARM,2024-04-16
24097511,MTRO,12:53:42,4EUG,855 SENECA RD,EUG,MEDICAL RESPONSE,2024-04-16
24097513,MTRO,12:55:01,4EUG,1180 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097509,RFD,12:55:03,8LFA,330 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-16
24097516,MTRO,12:57:05,4EUG,895 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097517,MTRO,12:59:49,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-16
24097520,MTRO,13:01:09,4EUG,W 5TH AVE/JEFFERSON ST,EUG,ASSIST POLICE,2024-04-16
24097521,MTRO,13:03:15,4EUG,1880 CLEVELAND ST,EUG,MEDICAL RESPONSE,2024-04-16
24097522,MTRO,13:06:42,4WLE,3900 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097526,MTRO,13:07:25,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-16
24097527,MTRO,13:09:00,4EUG,168 STONEHAVEN ST,EUG,MEDICAL RESPONSE,2024-04-16
24097530,RFD,13:09:00,4EUG,168 STONEHAVEN ST,EUG,MEDICAL RESPONSE,2024-04-16
24097543,MTRO,13:26:04,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-16
24097544,RFD,13:26:04,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-16
24097560,MTRO,13:55:50,4EUG,125 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097571,MTRO,14:09:25,4EUG,2555 GILHAM RD,EUG,MEDICAL RESPONSE,2024-04-16
24097576,MTRO,14:21:51,4EUG,3025 W 7TH PL,EUG,MEDICAL RESPONSE,2024-04-16
24097581,MTRO,14:30:23,5SPR,1625 HENDERSON AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097585,MTRO,14:35:10,4EUG,3800 WESTLEIGH ST,EUG,FIRE ALARM,2024-04-16
24097598,MTRO,14:53:32,4EUG,222 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-16
24097604,MTRO,15:02:15,4EUG,2628 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097625,MTRO,15:23:15,4EUG,1675 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097632,MTRO,15:31:40,4WLE,3231 KINNEY LP,EUG,MEDICAL RESPONSE,2024-04-16
24097661,MTRO,16:01:53,4WLE,3950 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097664,MTRO,16:05:27,4EUG,4153 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097666,MTRO,16:07:14,4EUG,925 BELTLINE EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-16
24097687,MTRO,16:32:43,4EUG,722 ROSSMORE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097688,MTRO,16:33:16,4EUG,65 W 30TH AVE,EUG,FIRE ALARM,2024-04-16
24097700,MTRO,16:49:07,4EUG,3016 STAPP DR,EUG,MEDICAL RESPONSE,2024-04-16
24097710,MTRO,17:14:45,4EUG,JEFFERSON ST/W 13TH AVE,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-16
24097724,MTRO,17:25:01,4EUG,3819 MIRROR POND WAY,EUG,MEDICAL RESPONSE,2024-04-16
24097726,MTRO,17:27:59,4EUG,1500 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097727,MTRO,17:28:58,4EUG,335 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097732,MTRO,17:32:00,5GLW,3698 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-16
24097735,MTRO,17:34:58,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2024-04-16
24097750,MTRO,17:54:00,4EUG,WILLAMETTE ST/E 14TH AVE,EUG,MOTOR VEH ACC NO INJURY,2024-04-16
24097753,MTRO,17:57:05,4EUG,975 HATTON AVE,EUG,"GAS LEAK, LARGE STRUCTURE",2024-04-16
24097757,MTRO,18:01:56,4EUG,500 E 4TH AVE,EUG,FIRE ALARM,2024-04-16
24097762,MTRO,18:10:36,4ZUM,28899 HILLAIRE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097774,MTRO,18:17:24,4EUG,888 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-16
24097794,MTRO,18:41:13,4EUG,1045 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-16
24097795,MTRO,18:50:01,4EUG,W 6TH AVE/TYLER ST,EUG,MEDICAL RESPONSE,2024-04-16
24097810,MTRO,19:08:50,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-16
24097812,MTRO,19:11:25,4EUG,1510 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097818,MTRO,19:13:59,4ZUM,W 11TH AVE/KEN NIELSEN RD,EUG,VEHICLE FIRE,2024-04-16
24097856,MTRO,20:03:12,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2024-04-16
24097861,MTRO,20:12:24,4EUG,4900 ROYAL AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097871,MTRO,20:26:37,4EUG,1602 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-16
24097874,MTRO,20:34:44,4EUG,E 18TH AVE/EMERALD ST,EUG,MEDICAL RESPONSE,2024-04-16
24097890,MTRO,21:09:33,4EUG,599 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-16
24097910,MTRO,21:53:16,4EUG,4320 SEAN ST,EUG,MEDICAL RESPONSE,2024-04-16
24097914,MTRO,21:58:55,4EUG,1408 BERNTZEN RD,EUG,MEDICAL RESPONSE,2024-04-16
24097915,MTRO,21:59:32,4EUG,1410 W 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097917,MTRO,22:02:14,4EUG,W 22ND AVE/JACKSON ST,EUG,ELECTRICAL FIRE,2024-04-16
24097920,MTRO,22:10:26,4EUG,4640 SYMPHONY DR,EUG,MEDICAL RESPONSE,2024-04-16
24097922,RFD,22:20:12,4LFU,4411 SCENIC DR,EUG,MEDICAL RESPONSE,2024-04-16
24097923,MTRO,22:20:13,4LFU,4411 SCENIC DR,EUG,MEDICAL RESPONSE,2024-04-16
24097928,MTRO,22:31:38,4EUG,550 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-16
24097943,MTRO,22:53:31,4EUG,4129 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-16
24097959,MTRO,23:32:09,4EUG,1306 E 18TH AVE,EUG,FIRE ALARM,2024-04-16
24097967,MTRO,23:46:36,4EUG,2139 W 12TH AVE,EUG,VEHICLE FIRE,2024-04-16
24097990,RFD,00:36:15,8LFA,1128 SAVILLE AVE,EUG,MEDICAL RESPONSE,2024-04-17
24097991,MTRO,00:41:05,4EUG,222 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24097999,MTRO,01:13:31,4EUG,640 E 15TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098002,MTRO,01:22:08,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2024-04-17
24098029,MTRO,04:12:27,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098032,MTRO,04:28:00,4EUG,2115 N DANEBO AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098034,MTRO,04:42:11,4EUG,880 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098035,MTRO,04:46:15,4EUG,1015 RANDALL ST,EUG,MEDICAL RESPONSE,2024-04-17
24098049,RFD,05:52:24,5PGG,86784 FRANKLIN BLVD,EUG,MOTOR VEH ACC NO INJURY,2024-04-17
24098050,MTRO,05:54:42,4EUG,1965 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-17
24098051,MTRO,05:55:43,4EUG,1305 HAMMOCK ST,EUG,MEDICAL RESPONSE,2024-04-17
24098056,MTRO,06:05:52,4EUG,1075 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-17
24098058,MTRO,06:20:45,4EUG,5030 W PORT ST,EUG,MEDICAL RESPONSE,2024-04-17
24098059,MTRO,06:29:38,4EUG,76 W 29TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098074,RFD,07:09:03,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-17
24098080,MTRO,07:24:06,4EUG,1080 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-17
24098081,MTRO,07:25:32,4EUG,975 OAK ST,EUG,TRASH BIN FIRE,2024-04-17
24098084,MTRO,07:28:44,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-17
24098097,MTRO,07:43:10,4EUG,3547 KEVINGTON AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098105,RFD,07:58:52,5PGG,34189 DEL MONTE AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098108,MTRO,07:58:52,5PGG,34189 DEL MONTE AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098107,MTRO,07:59:36,4EUG,1284 DELORES CT,EUG,MEDICAL RESPONSE,2024-04-17
24098111,MTRO,08:05:39,4EUG,3747 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098115,MTRO,08:10:15,4EUG,1705 W 2ND AVE,EUG,ASSIST POLICE,2024-04-17
24098125,MTRO,08:25:53,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2024-04-17
24098138,MTRO,08:38:12,4EUG,3333 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098167,MTRO,09:19:32,5SPR,1625 HENDERSON AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098168,MTRO,09:20:12,4EUG,1005 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098169,MTRO,09:22:56,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2024-04-17
24098177,MTRO,09:25:31,4EUG,2628 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-17
24098184,MTRO,09:33:07,4EUG,1155 DARLENE LN,EUG,FIRE ALARM,2024-04-17
24098202,MTRO,10:02:33,4EUG,WEST BANK PATH/OWOSSO BRIDGE,EUG,BARKDUST FIRE,2024-04-17
24098223,MTRO,10:19:29,4EUG,410 GARFIELD ST,EUG,ASSIST CAHOOTS,2024-04-17
24098235,MTRO,10:33:01,4EUG,1155 DARLENE LN,EUG,MEDICAL RESPONSE,2024-04-17
24098236,MTRO,10:35:46,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2024-04-17
24098244,MTRO,10:51:08,4RIR,180 BRIARCLIFF PL,EUG,MEDICAL RESPONSE,2024-04-17
24098250,MTRO,10:59:38,4EUG,E 12TH AVE/HIGH ST,EUG,MEDICAL RESPONSE,2024-04-17
24098260,RFD,11:15:04,8LFA,2500-BLK HWY 99N,EUG,SUBJECT DOWN,2024-04-17
24098273,MTRO,11:29:15,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-17
24098272,MTRO,11:29:59,4EUG,300 N JEFFERSON ST,EUG,MEDICAL RESPONSE,2024-04-17
24098279,MTRO,11:34:34,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-17
24098282,MTRO,11:38:11,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-17
24098283,MTRO,11:39:45,4EUG,2800 BAILEY LN,EUG,MEDICAL RESPONSE,2024-04-17
24098290,MTRO,11:47:45,4EUG,1534 DALTON DR,EUG,MEDICAL RESPONSE,2024-04-17
24098305,MTRO,11:57:48,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-17
24098308,MTRO,12:00:23,4RIR,210 HOLEMAN AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098311,MTRO,12:02:00,4EUG,1400 CANDLELIGHT DR,EUG,MEDICAL RESPONSE,2024-04-17
24098323,MTRO,12:10:38,4EUG,1945 N DANEBO AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098327,MTRO,12:16:47,4EUG,2484 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-17
24098328,MTRO,12:17:40,4EUG,500 FERRY ST,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-17
24098333,RFD,12:18:42,4EUG,3060 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-17
24098336,MTRO,12:30:49,4EUG,175 S GARDEN WAY,EUG,VEHICLE/PEDESTRIAN CRASH,2024-04-17
24098344,MTRO,12:40:49,4EUG,2828 CHAD DR,EUG,MEDICAL RESPONSE,2024-04-17
24098348,RFD,12:50:22,4LFU,397 DUBLIN AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098358,MTRO,13:05:03,4EUG,834 MONROE ST,EUG,MEDICAL RESPONSE,2024-04-17
24098365,MTRO,13:09:36,4EUG,674 SHORELINE WAY,EUG,MEDICAL RESPONSE,2024-04-17
24098392,MTRO,13:48:15,4EUG,3333 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098395,MTRO,13:53:32,4ZUM,27785 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098399,MTRO,14:00:00,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-17
24098410,MTRO,14:12:06,4EUG,PATTERSON ST/E 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098417,MTRO,14:17:55,4EUG,222 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-17
24098430,MTRO,14:34:02,4EUG,339 E 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098449,MTRO,14:48:43,4EUG,55 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-17
24098457,MTRO,14:55:22,4EUG,1073 BENNETT LN,EUG,MEDICAL RESPONSE,2024-04-17
24098471,MTRO,15:12:29,4EUG,1013 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-17
24098474,RFD,15:21:22,8LFA,27967 BUCKSKIN DR,EUG,MEDICAL RESPONSE,2024-04-17
24098482,MTRO,15:31:27,4EUG,2400 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-17
24098484,MTRO,15:32:30,4EUG,300 COUNTRY CLUB RD,EUG,ASSIST POLICE,2024-04-17
24098494,MTRO,15:41:03,4EUG,RIVER RD/SILVER LN,EUG,VEHICLE/PEDESTRIAN CRASH,2024-04-17
24098502,MTRO,15:53:33,4RIR,1593 MAYWOOD AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098501,MTRO,15:55:09,4EUG,2435 WILLAKENZIE RD,EUG,ASSIST POLICE,2024-04-17
24098498,MTRO,15:56:09,4EUG,1488 OAK ST,EUG,INFORMATION- BOTH PD AND FD,2024-04-17
24098506,MTRO,16:01:53,4EUG,3500 CONCORD ST,EUG,MEDICAL RESPONSE,2024-04-17
24098519,MTRO,16:10:21,4EUG,995 WILLAGILLESPIE RD,EUG,MEDICAL RESPONSE,2024-04-17
24098533,MTRO,16:26:26,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098559,MTRO,16:51:17,4EUG,687 CHESHIRE AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098566,MTRO,16:59:15,4EUG,426 BROOKSIDE DR,EUG,MEDICAL RESPONSE,2024-04-17
24098570,MTRO,17:02:53,4EUG,1880 CLEVELAND ST,EUG,MEDICAL RESPONSE,2024-04-17
24098572,MTRO,17:06:50,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-17
24098589,MTRO,17:26:52,4EUG,2930 EDGEWATER DR,EUG,MEDICAL RESPONSE,2024-04-17
24098614,MTRO,17:55:24,4EUG,520 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2024-04-17
24098618,MTRO,18:00:08,4EUG,795 CALVIN ST,EUG,MEDICAL RESPONSE,2024-04-17
24098628,MTRO,18:11:57,4EUG,50 KOURT DR,EUG,MEDICAL RESPONSE,2024-04-17
24098633,MTRO,18:20:51,4EUG,1420 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098643,MTRO,18:28:16,4EUG,992 HATTON AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098644,MTRO,18:29:32,4EUG,500 E 4TH AVE,EUG,FIRE ALARM,2024-04-17
24098645,MTRO,18:38:50,4EUG,4990 MORELY LP,EUG,MEDICAL RESPONSE,2024-04-17
24098660,MTRO,19:00:46,4EUG,1472 KINCAID ST,EUG,FIRE ALARM,2024-04-17
24098675,MTRO,19:20:39,4EUG,160 GREEN LN,EUG,MEDICAL RESPONSE,2024-04-17
24098677,MTRO,19:23:56,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2024-04-17
24098680,MTRO,19:24:51,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-17
24098685,MTRO,19:34:26,4EUG,687 CHESHIRE AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098699,MTRO,19:54:21,4RIR,1593 MAYWOOD AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098703,MTRO,19:57:21,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-17
24098710,MTRO,20:06:45,4EUG,780 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-17
24098733,RFD,20:35:26,4EUG,2462 NORTHAMPTON RD,EUG,MEDICAL RESPONSE,2024-04-17
24098731,MTRO,20:35:27,4EUG,2462 NORTHAMPTON RD,EUG,MEDICAL RESPONSE,2024-04-17
24098736,MTRO,20:38:48,4EUG,2345 UNIVERSITY ST,EUG,MEDICAL RESPONSE,2024-04-17
24098739,MTRO,20:43:36,4EUG,4131 W 18TH AVE,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-17
24098742,MTRO,20:50:22,4EUG,MARTIN LUTHER KING JR BLVD/COBURG RD CONN RD,EUG,MEDICAL RESPONSE,2024-04-17
24098746,MTRO,20:59:21,4EUG,75 HATTON AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098759,MTRO,21:16:03,4EUG,2297 MINNESOTA ST,EUG,MEDICAL RESPONSE,2024-04-17
24098762,MTRO,21:22:22,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2024-04-17
24098765,MTRO,21:25:21,4EUG,1080 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098775,MTRO,21:35:55,4EUG,780 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-17
24098783,MTRO,21:52:40,4EUG,3070 STAPP DR,EUG,MEDICAL RESPONSE,2024-04-17
24098784,MTRO,21:53:28,4RIR,127 BAUER LN,EUG,MEDICAL RESPONSE,2024-04-17
24098786,MTRO,21:56:07,4EUG,4724 SPRING MEADOW AVE,EUG,HOUSE FIRE,2024-04-17
24098789,RFD,21:56:08,4EUG,4724 SPRING MEADOW AVE,EUG,HOUSE FIRE,2024-04-17
24098796,MTRO,22:07:17,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-17
24098800,RFD,22:20:57,4LFU,47 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-17
24098806,MTRO,22:32:51,4EUG,W 6TH AVE/MONROE ST,EUG,MEDICAL RESPONSE,2024-04-17
24098811,MTRO,22:35:43,4EUG,550 RIVER RD,EUG,ASSIST POLICE,2024-04-17
24098816,MTRO,22:38:38,4EUG,1290 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098818,MTRO,22:48:52,4EUG,11 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-17
24098821,MTRO,23:00:05,4EUG,ELIZABETH ST/ROYAL AVE,EUG,MEDICAL RESPONSE,2024-04-17
24098833,MTRO,23:13:30,4EUG,1997 ORCHARD ST,EUG,MEDICAL RESPONSE,2024-04-17
24098862,MTRO,23:48:16,4EUG,2290 COMSTOCK AVE,EUG,ASSIST POLICE,2024-04-17
24098863,MTRO,23:51:46,4EUG,1340 QUAKER ST,EUG,MEDICAL RESPONSE,2024-04-17
24098868,MTRO,00:11:46,4EUG,959 FRANKLIN BLVD,EUG,ELEVATOR NON-EMERGENCY,2024-04-18
24098887,MTRO,00:58:28,4EUG,3501 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24098900,RFD,01:31:09,8LFA,90201 HWY 99N,EUG,FIRE ALARM,2024-04-18
24098915,MTRO,02:06:12,4EUG,W 7TH AVE/WASHINGTON ST,EUG,ASSIST POLICE,2024-04-18
24098924,MTRO,02:42:38,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-18
24098938,MTRO,03:24:11,4EUG,1420 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-18
24098951,MTRO,04:20:27,4LFU,3972 SCENIC DR,EUG,MEDICAL RESPONSE,2024-04-18
24098952,MTRO,04:29:04,4EUG,310 GARFIELD ST,EUG,MEDICAL RESPONSE,2024-04-18
