yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2024,LAW ,24094137,2024-04-12 12:38:23,,PHONE,MENACING,ASST,ASSISTED,14417.0,,16540,1,0,EP07,4,97401,4E17  ,3,3,EPD
2024,LAW ,24094140,2024-04-12 12:40:16,,W911,HARASSMENT,ADVI,ADVISED,368.0,759.0,1175,1,1,EP05,3,97402,3E67  ,1,1,EPD
2024,LAW ,24094141,2024-04-12 12:42:18,,PHONE,DISORDERLY SUBJECT,UTL ,UNABLE TO LOCATE,1057.0,1057.0,1112,1,1,EP06,3,97404,3E67  ,1,1,EPD
2024,LAW ,24094142,2024-04-12 11:08:43,2405220.0,RPTO,FRAUD,REPT,REPORT TAKEN,,,0,0,0,EP06,P,97404,4W74  ,0,0,EPD
2024,LAW ,24094144,2024-04-12 12:46:47,,W911,DISPUTE,ADVI,ADVISED,169.0,537.0,1802,1,1,EP05,3,97402,2E59  ,2,2,EPD
2024,LAW ,24094147,2024-04-12 12:47:39,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,70,1,1,EP02,6,97401,1E15  ,1,1,EPD
2024,LAW ,24094151,2024-04-12 12:50:57,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,,,108,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24094158,2024-04-12 13:01:19,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,367,1,1,EP01,6,97401,1M14  ,1,1,EPD
2024,LAW ,24094159,2024-04-12 11:08:43,2405221.0,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,4W74  ,0,0,EPD
2024,LAW ,24094162,2024-04-12 13:05:58,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,79,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24094167,2024-04-12 13:15:31,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,637,1,1,EP01,6,97401,3E35  ,1,1,EPD
2024,LAW ,24094169,2024-04-12 13:19:52,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,1.0,369.0,2743,1,1,EP01,6,97401,3E38  ,1,1,EPD
2024,LAW ,24094173,2024-04-12 13:25:02,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,657,1,1,EP01,6,97408,2E28  ,1,1,EPD
2024,LAW ,24094174,2024-04-12 13:26:52,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,291,1,1,EP01,6,97401,3E68  ,1,1,EPD
2024,OTHR,24094178,2024-04-12 13:30:55,,PHONE,"TRANSPORT, CAHOOTS",GOA ,GONE ON ARRIVAL,15834.0,,16543,1,0,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094179,2024-04-12 13:31:33,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,969,1,1,LS17,6,97401,1M14  ,1,1,EPD
2024,LAW ,24094180,2024-04-12 13:33:58,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,365,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24094181,2024-04-12 13:35:03,,PHONE,RECKLESS ENDANGERING,UTL ,UNABLE TO LOCATE,1390.0,2428.0,3184,1,1,EP04,4,97402,3E67  ,2,2,EPD
2024,LAW ,24094184,2024-04-12 13:35:53,,SELF,ASSIST FIRE DEPARTMENT,ASST,ASSISTED,0.0,0.0,2670,1,1,EP05,P,97402,2W78  ,1,1,EPD
2024,OTHR,24094185,2024-04-12 13:37:01,,PHONE,"CHECK WELFARE, CAHOOTS",DIS ,DISREGARD,,,950,0,0,EP04,7,97402,CAHOOT,0,0,CAHOOTS
2024,LAW ,24094186,2024-04-12 13:37:52,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,186.0,,823,1,0,EP01,5,97401,2W73  ,1,1,EPD
2024,LAW ,24094188,2024-04-12 13:40:33,,W911,DISPUTE,WELC,WELFARE CHECK DONE,281.0,409.0,826,1,1,EP05,3,97402,3E65  ,4,4,EPD
2024,LAW ,24094192,2024-04-12 13:43:39,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,435,1,1,EP01,6,97401,1M16  ,1,1,EPD
2024,LAW ,24094193,2024-04-12 13:43:41,,W911,INFORMATION - POLICE,ASST,ASSISTED,223.0,223.0,804,1,1,EP05,5,97402,1D12  ,1,1,EPD
2024,LAW ,24094195,2024-04-12 13:45:12,2402641.0,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,1.0,1.0,2513,1,1,EP05,6,97402,2E55  ,1,1,EPD
2024,LAW ,24094197,2024-04-12 13:46:15,,PHONE,HARASSMENT,ADVI,ADVISED,1516.0,2309.0,5417,1,1,EP04,4,97402,3E68  ,1,1,EPD
2024,LAW ,24094200,2024-04-12 13:48:04,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,405,1,1,LS16,6,97405,1M14  ,1,1,EPD
2024,LAW ,24094201,2024-04-12 11:08:43,2405222.0,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,4W74  ,0,0,EPD
2024,LAW ,24094206,2024-04-12 13:53:49,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,406,1,1,EP05,6,97402,3E68  ,1,1,EPD
2024,LAW ,24094208,2024-04-12 13:56:48,2405223.0,RPTO,FOLLOW UP,REPT,REPORT TAKEN,,,0,0,0,EP05,4,97402,3W76  ,0,0,EPD
2024,LAW ,24094209,2024-04-12 13:57:03,,SELF,FOLLOW UP,ASST,ASSISTED,0.0,0.0,4289,1,1,EP02,6,97401,1X10  ,1,1,EPD
2024,LAW ,24094212,2024-04-12 13:58:35,,E911,MOTOR VEH ACC UNKNOWN INJ,INFO,INFORMATION ONLY,55.0,447.0,2005,1,1,EP06,1,97404,1M14  ,3,3,EPD
2024,LAW ,24094214,2024-04-12 13:59:01,,PHONE,FOUND PROPERTY,RSLV,RESOLVED,149.0,3574.0,3922,1,1,EP01,5,97401,2W73  ,1,1,EPD
2024,OTHR,24094215,2024-04-12 14:00:58,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,18153.0,18887.0,20591,1,1,EP07,7,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094218,2024-04-12 14:02:36,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1737,1,1,EP05,6,97402,3V28  ,2,2,EPD
2024,LAW ,24094228,2024-04-12 14:11:38,2405226.0,PHONE,COMPUTER CRIME,REPT,REPORT TAKEN,548.0,1258.0,13228,1,1,EP03,5,97405,3E35  ,1,1,EPD
2024,LAW ,24094229,2024-04-12 14:12:32,2405229.0,PHONE,SEX ABUSE,REPT,REPORT TAKEN,1210.0,2328.0,21355,1,1,EP04,5,97402,3E65  ,4,4,EPD
2024,LAW ,24094230,2024-04-12 14:10:39,2405225.0,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,2E15  ,0,0,EPD
2024,LAW ,24094232,2024-04-12 14:14:20,,PHONE,BLOCKED DRIVEWAY,ASST,ASSISTED,371.0,1759.0,3205,1,1,EP03,5,97403,2W78  ,1,1,EPD
2024,OTHR,24094233,2024-04-12 14:18:50,,PHONE,"ASSIST FD, CAHOOTS",DIS ,DISREGARD,,,7645,0,0,EP02,7,97401,CAHOOT,0,0,CAHOOTS
2024,LAW ,24094234,2024-04-12 14:22:01,,E911,TRAFFIC HAZARD,UTL ,UNABLE TO LOCATE,182.0,182.0,1215,1,1,EP05,3,97402,1W83  ,1,1,EPD
2024,LAW ,24094237,2024-04-12 14:25:38,,W911,RECKLESS ENDANGERING,UTL ,UNABLE TO LOCATE,108.0,463.0,660,1,1,EP07,3,97401,3E38  ,2,2,EPD
2024,LAW ,24094238,2024-04-12 14:28:20,,W911,DISORDERLY SUBJECT,PCHK,PATROL CHECK,1143.0,1143.0,2662,1,1,EP04,3,97402,2O11  ,3,3,EPD
2024,LAW ,24094241,2024-04-12 14:30:06,,SELF,CHECK WELFARE,WELC,WELFARE CHECK DONE,0.0,0.0,142,1,1,EP04,P,97402,2E59  ,1,1,EPD
2024,LAW ,24094242,2024-04-12 14:31:31,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,192.0,,195,1,0,EP05,5,97402,2E55  ,2,2,EPD
2024,LAW ,24094244,2024-04-12 14:32:22,,PHONE,INFORMATION - POLICE,RSLV,RESOLVED,,,105,0,0,EP02,5,97401,,0,0,EPD
2024,LAW ,24094246,2024-04-12 14:35:53,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,3064,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24094248,2024-04-12 14:36:35,,SELF,ASSIST OUTSIDE AGENCY,ASST,ASSISTED,0.0,0.0,2469,1,1,EP05,6,97402,1H21  ,1,1,EPD
2024,LAW ,24094249,2024-04-12 14:40:57,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1023,1,1,EP05,6,97402,1M16  ,1,1,EPD
2024,LAW ,24094250,2024-04-12 14:41:20,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,320,1,1,EP05,6,97402,1M14  ,1,1,EPD
2024,LAW ,24094251,2024-04-12 14:42:01,,SELF,UNKNOWN PROBLEM,RSLV,RESOLVED,1.0,1.0,94,1,1,EP02,P,97401,2W73  ,1,1,EPD
2024,LAW ,24094252,2024-04-12 14:45:34,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,675,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24094253,2024-04-12 14:45:35,,SELF,ILLEGAL CAMPING,UTL ,UNABLE TO LOCATE,0.0,0.0,135,1,1,EP05,P,97402,3X90  ,1,1,EPD
2024,LAW ,24094254,2024-04-12 14:47:43,,W911,CHECK WELFARE,UTL ,UNABLE TO LOCATE,1942.0,1942.0,2203,1,1,EP05,3,97402,3E68  ,1,1,EPD
2024,LAW ,24094256,2024-04-12 14:48:46,,PHONE,BLOCKED ALLEY,QOLN,QUALITY OF LIFE - NO DISPATCH,,,120,0,0,EP05,P,97402,,0,0,EPD
2024,OTHR,24094258,2024-04-12 14:53:39,,PHONE,"INFO / ATL, CAHOOTS",INFO,INFORMATION ONLY,6327.0,,6335,1,0,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094260,2024-04-12 14:56:56,,W911,CRIMINAL TRESPASS,DIS ,DISREGARD,,,160,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24094261,2024-04-12 14:59:20,,SELF,ASSIST OREGON STATE POLICE,ASST,ASSISTED,0.0,0.0,126,1,1,EP05,6,97402,1E15  ,1,1,EPD
2024,LAW ,24094262,2024-04-12 15:00:21,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,507,1,1,EP05,6,97402,1M16  ,1,1,EPD
2024,LAW ,24094263,2024-04-12 15:00:36,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,338,1,1,EP05,6,97402,1M14  ,1,1,EPD
2024,LAW ,24094264,2024-04-12 15:03:48,,SELF,PERSON STOP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,5475,1,1,EP05,6,97402,2E28  ,2,2,EPD
2024,LAW ,24094267,2024-04-12 15:11:11,,PHONE,DOWN LINE,ASST,ASSISTED,125.0,838.0,2361,1,1,EP04,1,97402,2W78  ,2,2,EPD
2024,LAW ,24094272,2024-04-12 15:14:30,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,361,1,1,EP05,6,97402,1M14  ,2,2,EPD
2024,LAW ,24094276,2024-04-12 15:17:55,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1132,1,1,EP05,6,97402,1H21  ,1,1,EPD
2024,LAW ,24094277,2024-04-12 15:18:02,,E911,UNKNOWN PROBLEM,DIS ,DISREGARD,,,165,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24094282,2024-04-12 15:24:13,,SELF,PATROL CHECK,WARN,WARNING,0.0,0.0,791,1,1,EP05,6,97402,3E38  ,2,2,EPD
2024,LAW ,24094283,2024-04-12 15:25:09,2405227.0,RPTO,FRAUD,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,4W74  ,0,0,EPD
2024,LAW ,24094285,2024-04-12 15:26:57,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,344,1,1,EP05,6,97402,1M16  ,1,1,EPD
2024,LAW ,24094287,2024-04-12 15:29:25,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,238,1,1,EP05,6,97402,1M14  ,1,1,EPD
2024,LAW ,24094293,2024-04-12 15:36:46,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,289.0,644.0,713,1,1,EP02,3,97401,3E68  ,2,2,EPD
2024,LAW ,24094295,2024-04-12 15:40:03,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,2991.0,3283.0,4238,1,1,EP05,3,97402,3E67  ,1,1,EPD
2024,OTHR,24094296,2024-04-12 15:41:53,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,6072.0,6587.0,6888,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094300,2024-04-12 15:46:43,,W911,DISPUTE,UTL ,UNABLE TO LOCATE,282.0,282.0,512,1,1,EP05,3,97402,3E68  ,1,1,EPD
2024,LAW ,24094301,2024-04-12 15:47:32,,E911,SUSPICIOUS CONDITIONS,DIS ,DISREGARD,,,10795,0,0,EP02,3,97401,,0,0,EPD
2024,LAW ,24094304,2024-04-12 15:48:43,,W911,TRAFFIC HAZARD,RSLV,RESOLVED,284.0,1048.0,1160,1,1,EP06,P,97404,2W73  ,1,1,EPD
2024,LAW ,24094305,2024-04-12 15:49:00,,SELF,TRAFFIC STOP,WARN,WARNING,1.0,1.0,573,1,1,EP02,6,97401,3E38  ,1,1,EPD
2024,LAW ,24094306,2024-04-12 15:49:22,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,2781.0,3653.0,4813,1,1,EP06,3,97404,4E45  ,2,2,EPD
2024,LAW ,24094307,2024-04-12 15:50:22,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,581,1,1,LS13,6,97402,1M16  ,1,1,EPD
2024,LAW ,24094308,2024-04-12 15:51:01,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,281,1,1,EP05,6,97402,1M14  ,1,1,EPD
2024,LAW ,24094310,2024-04-12 15:57:19,2405260.0,PHONE,THEFT,ADVI,ADVISED,,,274,0,0,EP04,P,97402,2W73  ,0,0,EPD
2024,LAW ,24094313,2024-04-12 15:59:29,,PHONE,DISPUTE,ADVI,ADVISED,248.0,1239.0,1927,1,1,EP01,3,97401,3E38  ,2,2,EPD
2024,LAW ,24094315,2024-04-12 16:02:07,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,6677.0,7049.0,9723,1,1,EP07,3,97401,4U16  ,2,2,EPD
2024,OTHR,24094316,2024-04-12 16:03:08,,PHONE,"INFO / ATL, CAHOOTS",INFO,INFORMATION ONLY,6693.0,,6697,1,0,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094319,2024-04-12 16:07:30,,PHONE,CHILD NEGLECT,PCHK,PATROL CHECK,9651.0,10258.0,12635,1,1,EP06,4,97404,4E46  ,2,2,EPD
2024,LAW ,24094325,2024-04-12 16:13:48,,PHONE,INDECENT EXPOSURE,INFO,INFORMATION ONLY,3978.0,,5648,1,0,EP05,4,97402,3E68  ,1,1,EPD
2024,LAW ,24094326,2024-04-12 16:14:19,,E911,SHOTS FIRED,PCHK,PATROL CHECK,124.0,499.0,760,1,1,EP05,3,97402,3E68  ,2,2,EPD
2024,LAW ,24094327,2024-04-12 16:16:02,,SELF,DISABLED VEHICLE,ASST,ASSISTED,0.0,0.0,1011,1,1,EP01,P,97408,1M16  ,2,2,EPD
2024,LAW ,24094329,2024-04-12 15:25:09,2405230.0,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,4W74  ,0,0,EPD
2024,LAW ,24094331,2024-04-12 16:20:42,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,409,1,1,EP01,6,97401,1M14  ,1,1,EPD
2024,LAW ,24094332,2024-04-12 16:22:04,,W911,DISORDERLY JUVENILES,PCHK,PATROL CHECK,659.0,1130.0,1292,1,1,EP02,3,97401,3E38  ,1,1,EPD
2024,LAW ,24094333,2024-04-12 16:23:38,,PHONE,DISPUTE,WELC,WELFARE CHECK DONE,2939.0,3400.0,3829,1,1,EP04,3,97402,5E57  ,2,2,EPD
2024,OTHR,24094334,2024-04-12 16:24:49,,PHONE,"CHECK WELFARE, CAHOOTS",QOLN,QUALITY OF LIFE - NO DISPATCH,,,217,0,0,EP02,5,97401,,0,0,EPD
2024,LAW ,24094336,2024-04-12 16:28:14,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,176,1,1,EP05,6,97402,3E68  ,1,1,EPD
2024,LAW ,24094338,2024-04-12 16:28:41,,PHONE,TRANSPORT,ASST,ASSISTED,3244.0,4856.0,8988,1,1,EP02,5,97401,3E67  ,1,1,EPD
2024,LAW ,24094340,2024-04-12 16:30:56,,PHONE,CHECK WELFARE,ASST,ASSISTED,999.0,1258.0,1472,1,1,EP04,3,97402,4E46  ,2,2,EPD
2024,LAW ,24094342,2024-04-12 16:32:00,2405231.0,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,4W74  ,0,0,EPD
2024,LAW ,24094343,2024-04-12 16:32:40,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,287,1,1,EP01,6,97401,1M14  ,1,1,EPD
2024,LAW ,24094346,2024-04-12 16:37:07,,W911,UNKNOWN PROBLEM,PCHK,PATROL CHECK,2073.0,2164.0,2456,1,1,EP05,3,97402,3E68  ,1,1,EPD
2024,LAW ,24094348,2024-04-12 16:40:05,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,3683,0,0,EP02,3,97401,,0,0,EPD
2024,LAW ,24094349,2024-04-12 16:40:20,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,441,1,1,EP01,6,97401,1M14  ,1,1,EPD
2024,LAW ,24094350,2024-04-12 16:40:52,2405232.0,W911,DISPUTE,REPT,REPORT TAKEN,84.0,265.0,9905,1,1,EP02,9,97401,4F74  ,6,6,EPD
2024,LAW ,24094351,2024-04-12 16:40:52,2404222.0,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,689,1,1,EP01,6,97401,4E18  ,1,1,EPD
2024,LAW ,24094354,2024-04-12 16:44:18,,E911,HARASSMENT,UTL ,UNABLE TO LOCATE,7925.0,8326.0,8645,1,1,EP02,4,97401,3E38  ,1,1,EPD
2024,LAW ,24094360,2024-04-12 16:48:42,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,2941.0,2973.0,3239,1,1,EP03,4,97403,4E18  ,1,1,EPD
2024,LAW ,24094363,2024-04-12 16:50:34,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,988.0,1084.0,1445,1,1,EP01,5,97401,2W78  ,2,2,EPD
2024,LAW ,24094364,2024-04-12 16:51:05,,PHONE,RECKLESS ENDANGERING,ASST,ASSISTED,3910.0,3910.0,6892,1,1,EP01,4,97401,4E17  ,1,1,EPD
2024,OTHR,24094365,2024-04-12 16:54:45,,PHONE,"ASSIST PD, CAHOOTS",GOA ,GONE ON ARRIVAL,2519.0,2938.0,3592,1,1,EP04,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094371,2024-04-12 16:59:36,,PHONE,DISPUTE,WELC,WELFARE CHECK DONE,837.0,1069.0,3396,1,1,EP02,3,97401,4U16  ,3,3,EPD
2024,OTHR,24094373,2024-04-12 17:02:11,,PHONE,"PUBLIC ASSIST, CAHOOTS",UTL ,UNABLE TO LOCATE,15597.0,15597.0,15859,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094375,2024-04-12 17:04:05,,W911,CHECK WELFARE,UTL ,UNABLE TO LOCATE,1034.0,1445.0,1891,1,1,EP03,3,97403,4E18  ,2,2,EPD
2024,LAW ,24094376,2024-04-12 17:05:33,,PHONE,LOCATION WANTED SUBJECT,CLC ,CITED IN LIEU OF CUSTODY,22708.0,23102.0,25574,1,1,EP02,4,97401,5E28  ,1,1,EPD
2024,LAW ,24094377,2024-04-12 17:06:44,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,2771.0,2771.0,3199,1,1,EP02,3,97401,4E18  ,1,1,EPD
2024,LAW ,24094382,2024-04-12 17:14:50,,PHONE,INFORMATION- BOTH PD AND FD,QOLN,QUALITY OF LIFE - NO DISPATCH,,,506,0,0,EP01,5,97401,,0,0,EPD
2024,LAW ,24094384,2024-04-12 17:16:07,2405235.0,PHONE,VIOLATION OF RESTRAINING ORDER,REPT,REPORT TAKEN,5434.0,7705.0,17266,1,1,EP04,9,97405,4E45  ,1,1,EPD
2024,LAW ,24094386,2024-04-12 17:18:10,,PHONE,FRAUD,ADVI,ADVISED,,,290,0,0,EP02,P,97401,,0,0,EPD
2024,LAW ,24094393,2024-04-12 17:22:02,,W911,DISORDERLY SUBJECT,UTL ,UNABLE TO LOCATE,189.0,756.0,819,1,1,EP06,3,97404,4E46  ,3,3,EPD
2024,LAW ,24094394,2024-04-12 17:23:24,,PHONE,SUSPICIOUS SUBJECT,GOA ,GONE ON ARRIVAL,335.0,335.0,687,1,1,EP04,3,97402,5E57  ,1,1,EPD
2024,LAW ,24094403,2024-04-12 17:30:20,,SELF,TRAFFIC STOP,WARN,WARNING,1.0,1.0,296,1,1,EP05,6,97402,4E48  ,1,1,EPD
2024,LAW ,24094404,2024-04-12 17:31:59,,PHONE,OPEN DOOR,PCHK,PATROL CHECK,434.0,559.0,2297,1,1,EP05,3,97402,4E45  ,4,4,EPD
2024,LAW ,24094405,2024-04-12 17:32:27,,PHONE,MOTOR VEH ACC NO INJURY,DIS ,DISREGARD,,,272,0,0,EP05,1,97402,,0,0,EPD
2024,LAW ,24094406,2024-04-12 17:33:15,,W911,OPEN DOOR,RSLV,RESOLVED,2054.0,2072.0,4185,1,1,EP03,4,97405,3E35  ,2,1,EPD
2024,LAW ,24094407,2024-04-12 17:34:24,2404734.0,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,11670,1,1,EP05,6,97402,3V28  ,2,2,EPD
2024,LAW ,24094408,2024-04-12 17:35:06,,PHONE,ALARM,INFO,INFORMATION ONLY,,,68,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24094411,2024-04-12 17:36:13,,PHONE,DOG VICIOUS,WARN,WARNING,285.0,1367.0,2049,1,1,EP05,3,97402,,1,0,EPD
2024,LAW ,24094412,2024-04-12 17:38:08,2405233.0,PHONE,SHOPLIFT,CLC ,CITED IN LIEU OF CUSTODY,1493.0,,2460,1,0,EP05,3,97402,4E46  ,2,2,EPD
2024,LAW ,24094413,2024-04-12 17:38:28,,PHONE,HIT AND RUN,WCB ,CALLER WILL CALL BACK,4651.0,,5161,1,0,EP04,5,97405,,1,0,EPD
2024,LAW ,24094414,2024-04-12 17:39:46,,W911,HARASSMENT,ADVI,ADVISED,53882.0,54906.0,57512,1,1,EP04,4,97405,1E47  ,1,1,EPD
2024,OTHR,24094417,2024-04-12 17:44:29,,PHONE,"TRANSPORT, CAHOOTS",ASST,ASSISTED,2313.0,3753.0,4736,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094418,2024-04-12 17:46:10,,PHONE,BURGLARY,WCB ,CALLER WILL CALL BACK,,,5086,0,0,EP04,5,97405,,0,0,EPD
2024,OTHR,24094427,2024-04-12 17:54:06,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,757.0,1258.0,1733,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094432,2024-04-12 17:59:23,,PHONE,TRAFFIC HAZARD,REL ,REFERRED TO OTHER AGENCY,,,422,0,0,EP05,4,97402,,0,0,EPD
2024,LAW ,24094434,2024-04-12 18:03:18,,PHONE,DISORDERLY SUBJECT,UTL ,UNABLE TO LOCATE,949.0,1506.0,1755,1,1,EP02,3,97401,3E38  ,1,1,EPD
2024,LAW ,24094438,2024-04-12 18:11:08,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1116,1,1,EP05,6,97404,5E57  ,1,1,EPD
2024,LAW ,24094441,2024-04-12 18:13:29,,W911,OVERDOSE,GOA ,GONE ON ARRIVAL,29.0,382.0,619,1,1,EP04,1,97402,4E47  ,2,2,EPD
2024,LAW ,24094445,2024-04-12 18:14:50,,W911,DRUG INFO,INFO,INFORMATION ONLY,251.0,,253,1,0,EP05,3,97402,3E38  ,1,1,EPD
2024,LAW ,24094446,2024-04-12 18:16:34,,PHONE,MISSING PERSON,WELC,WELFARE CHECK DONE,20895.0,,21827,1,0,EP03,4,97405,6E36  ,1,1,EPD
2024,OTHR,24094448,2024-04-12 18:21:57,,E911,"CHECK WELFARE, CAHOOTS",GOA ,GONE ON ARRIVAL,11110.0,11537.0,11899,1,1,EP06,7,97404,CAHOOT,1,1,CAHOOTS
2024,LAW ,24094450,2024-04-12 18:24:11,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,2274,1,1,EP05,6,97402,2Y92  ,1,1,EPD
2024,LAW ,24094452,2024-04-12 18:25:11,,SELF,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,0.0,401.0,1846,1,1,EP05,P,97402,4X40  ,2,2,EPD
2024,LAW ,24094453,2024-04-12 18:25:35,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,1.0,1.0,698,1,1,EP05,6,97402,4E45  ,1,1,EPD
2024,LAW ,24094455,2024-04-12 18:26:16,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1083,0,0,EP02,3,97401,,0,0,EPD
2024,LAW ,24094456,2024-04-12 18:26:18,,PHONE,ASSIST OUTSIDE AGENCY,ADVI,ADVISED,255.0,420.0,1074,1,1,EP02,P,97401,4F74  ,5,5,EPD
2024,LAW ,24094457,2024-04-12 16:32:00,2405234.0,RPTO,FRAUD,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,4W74  ,0,0,EPD
2024,LAW ,24094458,2024-04-12 18:30:53,,E911,THEFT OF SERVICES,RSLV,RESOLVED,1729.0,1970.0,2023,1,1,EP06,3,97404,5E57  ,2,2,EPD
2024,OTHR,24094464,2024-04-12 18:40:31,,PHONE,"CHECK WELFARE, CAHOOTS",QOLN,QUALITY OF LIFE - NO DISPATCH,,,3741,0,0,EP05,7,97402,CAHOOT,0,0,CAHOOTS
2024,LAW ,24094465,2024-04-12 18:43:59,,W911,TRAFFIC HAZARD,UTL ,UNABLE TO LOCATE,481.0,,484,1,0,EP01,3,97408,3E38  ,1,1,EPD
