Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25119294,MTRO,08:25:44,4EUG,355 HWY 99N,EUG,ASSIST POLICE,2025-05-11
25119300,MTRO,08:40:14,4ZUM,27837 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119307,MTRO,08:50:39,4EUG,2420 LAKEVIEW DR,EUG,MEDICAL RESPONSE,2025-05-11
25119308,MTRO,08:51:14,4EUG,2370 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119312,MTRO,08:59:06,4EUG,1675 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119317,MTRO,09:08:51,4EUG,227 WAITE ST,EUG,MEDICAL RESPONSE,2025-05-11
25119318,MTRO,09:09:42,5GLW,1545 S BROOKLYN ST,EUG,MEDICAL RESPONSE,2025-05-11
25119323,MTRO,09:13:40,4LFU,881 SILVER LN,EUG,MEDICAL RESPONSE,2025-05-11
25119321,RFD,09:13:41,4LFU,881 SILVER LN,EUG,MEDICAL RESPONSE,2025-05-11
25119326,MTRO,09:20:27,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-05-11
25119333,MTRO,09:42:30,4EUG,1775 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119357,RFD,10:31:10,8LFA,89841 FIR BUTTE RD,EUG,MEDICAL RESPONSE,2025-05-11
25119359,MTRO,10:36:39,4EUG,W 6TH AVE/GARFIELD ST,EUG,BARKDUST FIRE,2025-05-11
25119367,MTRO,10:44:13,4EUG,1465 COBURG RD,EUG,MEDICAL RESPONSE,2025-05-11
25119389,MTRO,11:17:31,4EUG,876 LAURELHURST DR,EUG,MEDICAL RESPONSE,2025-05-11
25119391,RFD,11:23:03,4LFA,85230 PEACEFUL VALLEY LN,EUG,MEDICAL RESPONSE,2025-05-11
25119392,MTRO,11:23:03,4LFA,85230 PEACEFUL VALLEY LN,EUG,MEDICAL RESPONSE,2025-05-11
25119403,MTRO,11:45:28,4EUG,3225 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119413,MTRO,11:56:07,4EUG,BAILEY HILL RD/W 18TH AVE,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-05-11
25119429,MTRO,12:26:22,4EUG,1335 ELLSWORTH ST,EUG,MEDICAL RESPONSE,2025-05-11
25119430,MTRO,12:30:04,4EUG,4984 CONE AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119431,MTRO,12:30:37,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119451,MTRO,12:52:26,4EUG,101 W 5TH AVE,EUG,ASSIST POLICE,2025-05-11
25119447,MTRO,12:52:55,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-05-11
25119461,MTRO,13:06:16,4EUG,3860 MARSHALL AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119512,MTRO,14:37:19,4EUG,2032 LAKE ISLE DR,EUG,MEDICAL RESPONSE,2025-05-11
25119537,RFD,15:25:46,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-05-11
25119543,MTRO,15:28:43,4EUG,W 6TH AVE/POLK ST,EUG,ASSIST POLICE,2025-05-11
25119550,MTRO,15:33:24,4EUG,N GARDEN WAY/HARLOW RD,EUG,ASSIST POLICE,2025-05-11
25119547,MTRO,15:34:12,4EUG,4841 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119563,MTRO,15:56:26,4EUG,2726 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-05-11
25119578,MTRO,16:16:38,4EUG,1693 ADELMAN LP,EUG,FIRE ALARM,2025-05-11
25119580,MTRO,16:22:07,4EUG,2865 CHERYL ST,EUG,MEDICAL RESPONSE,2025-05-11
25119583,MTRO,16:23:05,4EUG,1190 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-05-11
25119598,MTRO,16:49:07,4EUG,RIVER RD/BELTLINE EB OFRP,EUG,VEHICLE FIRE,2025-05-11
25119614,MTRO,17:07:09,4EUG,3188 CORALY AVE,EUG,HOUSE FIRE,2025-05-11
25119632,RFD,17:13:53,4EUG,3188 CORALY AVE,EUG,HOUSE FIRE,2025-05-11
25119627,MTRO,17:14:50,4RIR,1357 OAK DR,EUG,MEDICAL RESPONSE,2025-05-11
25119629,MTRO,17:17:13,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-05-11
25119635,MTRO,17:18:16,4EUG,2099 RIVER RD,EUG,MEDICAL RESPONSE,2025-05-11
25119638,MTRO,17:19:28,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-05-11
25119637,MTRO,17:19:57,4EUG,464 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-05-11
25119650,RFD,17:40:09,4LFU,255 IRVING RD,EUG,MEDICAL RESPONSE,2025-05-11
25119652,MTRO,17:40:09,4LFU,255 IRVING RD,EUG,MEDICAL RESPONSE,2025-05-11
25119662,MTRO,17:52:26,4EUG,1587 BAILEY HILL RD,EUG,ASSIST POLICE,2025-05-11
25119663,RFD,17:52:27,4EUG,1587 BAILEY HILL RD,EUG,ASSIST POLICE,2025-05-11
25119667,MTRO,17:57:50,4EUG,111 SHELTON MCMURPHEY BLVD,EUG,MEDICAL RESPONSE,2025-05-11
25119675,MTRO,18:09:22,4EUG,4780 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119676,MTRO,18:11:23,4EUG,2069 PRASLIN ST,EUG,MEDICAL RESPONSE,2025-05-11
25119680,MTRO,18:16:19,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-05-11
25119681,MTRO,18:24:35,4EUG,3434 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119695,MTRO,18:52:09,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-11
25119700,MTRO,18:58:40,4EUG,1330 OAK PATCH RD,EUG,MEDICAL RESPONSE,2025-05-11
25119702,MTRO,19:01:34,4EUG,2278 SILHOUETTE ST,EUG,ASSIST POLICE,2025-05-11
25119715,MTRO,19:21:40,4EUG,2278 SILHOUETTE ST,EUG,ASSIST POLICE,2025-05-11
25119718,MTRO,19:26:54,4EUG,3500 CONCORD ST,EUG,MEDICAL RESPONSE,2025-05-11
25119720,MTRO,19:33:49,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-05-11
25119732,MTRO,20:05:40,4EUG,4205 DOVE LN,EUG,MEDICAL RESPONSE,2025-05-11
25119739,MTRO,20:16:04,4EUG,2181 W 15TH CT,EUG,MEDICAL RESPONSE,2025-05-11
25119744,MTRO,20:34:18,4EUG,2430 PRIMROSE ST,EUG,PUBLIC ASSIST- FIRE/EMS,2025-05-11
25119751,MTRO,20:36:04,4EUG,500 BERNTZEN RD,EUG,PUBLIC ASSIST- FIRE/EMS,2025-05-11
25119748,MTRO,20:36:32,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-05-11
25119752,RFD,20:39:36,4LFU,4437 SCOTTDALE ST,EUG,MEDICAL RESPONSE,2025-05-11
25119754,MTRO,20:39:36,4LFU,4437 SCOTTDALE ST,EUG,MEDICAL RESPONSE,2025-05-11
25119753,MTRO,20:43:59,4EUG,W 11TH AVE/GREEN HILL RD,EUG,TRASH BIN FIRE,2025-05-11
25119762,MTRO,21:06:16,4EUG,840 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119769,MTRO,21:25:05,4EUG,102 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-05-11
25119771,MTRO,21:29:24,4EUG,2447 ROOSEVELT BLVD,EUG,VEHICLE/PEDESTRIAN CRASH,2025-05-11
25119797,MTRO,21:52:50,4EUG,3176 WOLF MEADOWS LN,EUG,MEDICAL RESPONSE,2025-05-11
25119799,MTRO,21:58:24,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-05-11
25119809,RFD,22:09:37,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-05-11
25119821,MTRO,22:32:57,4EUG,1830 FRIENDLY ST,EUG,MEDICAL RESPONSE,2025-05-11
25119815,MTRO,22:54:22,4EUG,3868 ALBAN ST,EUG,MEDICAL RESPONSE,2025-05-11
25119838,MTRO,23:26:31,4EUG,450 CHERRY DR,EUG,BARKDUST FIRE,2025-05-11
25119850,MTRO,00:00:32,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2025-05-12
25119864,MTRO,00:40:27,4EUG,3259 QUEENS EAST ST,EUG,MEDICAL RESPONSE,2025-05-12
25119866,MTRO,00:57:12,4EUG,1475 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2025-05-12
25119868,MTRO,01:00:43,4EUG,55 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-05-12
25119872,MTRO,01:13:15,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2025-05-12
25119873,RFD,01:13:15,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2025-05-12
25119875,MTRO,01:25:04,4EUG,80 N GRAND ST,EUG,MEDICAL RESPONSE,2025-05-12
25119892,MTRO,02:33:23,4EUG,930-BLK OLIVE ST,EUG,RECKLESS BURNING,2025-05-12
25119904,MTRO,03:17:20,4EUG,510 KINGSWOOD AVE,EUG,MEDICAL RESPONSE,2025-05-12
25119913,MTRO,04:02:46,4EUG,125 ROSETTA AVE,EUG,MEDICAL RESPONSE,2025-05-12
25119917,MTRO,04:17:59,4EUG,4664 BARGER DR,EUG,MEDICAL RESPONSE,2025-05-12
25119920,MTRO,04:37:12,4EUG,4800 BARGER DR,EUG,MEDICAL RESPONSE,2025-05-12
25119921,MTRO,04:42:39,4EUG,295 FOCH ST,EUG,MEDICAL RESPONSE,2025-05-12
25119926,MTRO,04:58:30,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-05-12
25119937,MTRO,05:57:29,4EUG,5361 OLYMPIC CIR,EUG,MEDICAL RESPONSE,2025-05-12
25119940,MTRO,06:09:08,4EUG,555 TYLER ST,EUG,MEDICAL RESPONSE,2025-05-12
25119943,RFD,06:14:34,4CBF,92800 N COBURG RD,EUG,MEDICAL RESPONSE,2025-05-12
25119944,MTRO,06:14:35,4CBF,92800 N COBURG RD,EUG,MEDICAL RESPONSE,2025-05-12
25119958,MTRO,06:44:59,4EUG,2984 OAK ST,EUG,MEDICAL RESPONSE,2025-05-12
25119964,RFD,07:03:02,5PGG,85729 CHELSEA LN,EUG,MEDICAL RESPONSE,2025-05-12
25119966,MTRO,07:03:02,5PGG,85729 CHELSEA LN,EUG,MEDICAL RESPONSE,2025-05-12
25119984,MTRO,07:55:16,4EUG,3075 HILYARD ST,EUG,MEDICAL RESPONSE,2025-05-12
25119985,MTRO,07:56:15,4EUG,106 IOWA ST,EUG,RESCUE OPERATION,2025-05-12
25119999,MTRO,08:14:29,4EUG,2773 KINCAID ST,EUG,MEDICAL RESPONSE,2025-05-12
25120003,MTRO,08:17:05,4LFU,2436 BEAVER ST,EUG,MEDICAL RESPONSE,2025-05-12
25120013,MTRO,08:39:36,4EUG,ROOSEVELT BLVD/HWY 99N,EUG,MOTOR VEH ACC INJURY,2025-05-12
25120017,MTRO,08:44:49,4EUG,3690 GLENWOOD DR,EUG,MEDICAL RESPONSE,2025-05-12
25120019,MTRO,08:47:25,4EUG,405-1/2 RIVER RD,EUG,MEDICAL RESPONSE,2025-05-12
25120020,MTRO,08:48:36,4EUG,1680 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-05-12
25120024,MTRO,08:55:47,4EUG,2156 AMIRANTE ST,EUG,MEDICAL RESPONSE,2025-05-12
25120033,MTRO,09:08:15,4LFU,4285 WENDOVER ST,EUG,MEDICAL RESPONSE,2025-05-12
25120043,MTRO,09:23:05,4RIR,1347 GOLDEN AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120044,RFD,09:23:05,4RIR,1347 GOLDEN AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120042,MTRO,09:24:01,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-12
25120046,RFD,09:24:02,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-12
25120065,MTRO,09:45:45,4EUG,1410 WASHINGTON ST,EUG,MEDICAL RESPONSE,2025-05-12
25120095,MTRO,10:25:03,4EUG,1820 FERRY ST,EUG,MEDICAL RESPONSE,2025-05-12
25120098,MTRO,10:26:16,5GLW,4690 FRANKLIN BLVD,EUG,APPLIANCE FIRE,2025-05-12
25120097,MTRO,10:27:46,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-05-12
25120124,MTRO,11:12:15,4EUG,1320 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120128,MTRO,11:20:43,4EUG,105 OWOSSO DR,EUG,MEDICAL RESPONSE,2025-05-12
25120131,MTRO,11:28:18,4EUG,1109 OLD CAMPUS LN,EUG,FIRE ALARM,2025-05-12
25120148,MTRO,11:52:35,4EUG,555 COBURG RD,EUG,MEDICAL RESPONSE,2025-05-12
25120155,MTRO,12:07:10,4EUG,1461 OAK ST,EUG,MEDICAL RESPONSE,2025-05-12
25120168,MTRO,12:23:38,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2025-05-12
25120176,MTRO,12:31:41,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2025-05-12
25120179,MTRO,12:38:46,4EUG,1531 HIGH ST,EUG,MEDICAL RESPONSE,2025-05-12
25120186,RFD,12:39:23,4EUG,1531 HIGH ST,EUG,MEDICAL RESPONSE,2025-05-12
25120188,MTRO,12:41:45,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-12
25120195,RFD,12:47:50,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-12
25120205,MTRO,13:10:56,4EUG,1735 TABOR ST,EUG,MEDICAL RESPONSE,2025-05-12
25120226,MTRO,13:30:59,4EUG,3385 SUNSHINE ACRES PL,EUG,MEDICAL RESPONSE,2025-05-12
25120231,MTRO,13:41:56,4EUG,598 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120240,MTRO,13:52:04,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-05-12
25120244,MTRO,13:57:08,4EUG,348 RUBY AVE,EUG,ASSIST POLICE,2025-05-12
25120251,MTRO,14:07:17,4EUG,1148 W 5TH AVE,EUG,CARBON MONOXIDE ALARM,2025-05-12
25120257,MTRO,14:18:43,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-05-12
25120319,MTRO,15:25:49,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-12
25120345,MTRO,15:50:50,4EUG,155 N VAN BUREN ST,EUG,MEDICAL RESPONSE,2025-05-12
25120352,RFD,15:57:46,8LFA,86114 CENTRAL RD,EUG,MEDICAL RESPONSE,2025-05-12
25120376,MTRO,16:22:43,4EUG,2225 BURLINGTON DR,EUG,MEDICAL RESPONSE,2025-05-12
25120386,MTRO,16:31:03,4EUG,1390 VILLARD ST,EUG,MEDICAL RESPONSE,2025-05-12
25120384,MTRO,16:36:03,4EUG,975 LEWIS AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120388,MTRO,16:36:49,4EUG,5030 W PORT ST,EUG,MEDICAL RESPONSE,2025-05-12
25120393,MTRO,16:42:01,4EUG,1121 RANDALL ST,EUG,MEDICAL RESPONSE,2025-05-12
25120400,MTRO,16:52:00,4EUG,1675 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120404,MTRO,16:58:51,4EUG,1475 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-05-12
25120413,MTRO,17:03:59,4EUG,ARCADIA DR/KING EDWARDS CT,EUG,ACCIDENT BIKE,2025-05-12
25120416,MTRO,17:06:16,4EUG,W 2ND AVE/BLAIR BLVD,EUG,MOTOR VEH ACC INJURY,2025-05-12
25120427,MTRO,17:15:12,4EUG,2815 CHAD DR,EUG,MEDICAL RESPONSE,2025-05-12
25120428,MTRO,17:17:29,4EUG,25 W 30TH AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120430,MTRO,17:18:22,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-05-12
25120445,RFD,17:34:18,8EUG,3828 DORCHESTER LN,EUG,MEDICAL RESPONSE,2025-05-12
25120459,MTRO,18:01:13,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-05-12
25120470,RFD,18:15:29,8LFA,HWY 99N/AWBREY LN,EUG,MOTOR VEH ACC INJURY,2025-05-12
25120469,MTRO,18:15:56,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-05-12
25120473,MTRO,18:16:23,8LFA,HWY 99N/AWBREY LN,EUG,VEHICLE FIRE,2025-05-12
25120478,MTRO,18:25:28,4EUG,3585 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120480,MTRO,18:29:21,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120496,RFD,18:52:41,5PGG,35113 FREMONT AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120498,MTRO,18:52:42,5PGG,35113 FREMONT AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120547,MTRO,20:41:12,4EUG,1306 E 18TH AVE,EUG,"GAS LEAK, LARGE STRUCTURE",2025-05-12
25120555,MTRO,20:47:21,4EUG,410 EMILY LN,EUG,MEDICAL RESPONSE,2025-05-12
25120577,MTRO,21:25:47,4EUG,E 18TH AVE/UNIVERSITY ST,EUG,INFORMATION - FIRE DEPT,2025-05-12
25120586,MTRO,21:40:06,4EUG,128 DELTA NB HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-05-12
25120598,MTRO,22:16:52,4EUG,1451 AGATE ST,EUG,FIRE ALARM,2025-05-12
25120624,MTRO,23:22:18,4EUG,4293 MARCUM LN,EUG,MEDICAL RESPONSE,2025-05-12
25120629,MTRO,23:30:02,4LFU,67 BLAZER AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120631,MTRO,23:39:06,4EUG,W 7TH AVE/OLIVE ST,EUG,ASSIST POLICE,2025-05-12
25120633,MTRO,23:42:29,4EUG,1055 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-05-12
25120641,MTRO,00:06:51,4EUG,500 E 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120647,MTRO,00:35:59,4EUG,265 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120653,MTRO,00:42:18,4EUG,445 W 10TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120654,MTRO,00:54:22,4EUG,90 COMMONS DR,EUG,ASSIST POLICE,2025-05-13
25120657,MTRO,01:03:18,4EUG,740 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120658,RFD,01:06:03,4LFA,882 TRAVIS AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120660,MTRO,01:06:04,4LFA,882 TRAVIS AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120661,MTRO,01:07:04,4LFU,135 FEDERAL LN,EUG,MEDICAL RESPONSE,2025-05-13
25120668,MTRO,01:33:01,4EUG,4451 HAWTHORNE AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120676,MTRO,02:14:33,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2025-05-13
25120679,MTRO,02:23:04,4EUG,W BROADWAY/LINCOLN ST,EUG,STAB WOUND,2025-05-13
25120683,MTRO,02:26:11,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2025-05-13
25120685,MTRO,02:32:35,4EUG,830 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120687,MTRO,02:38:03,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-05-13
25120691,MTRO,02:57:28,4EUG,2534 JEPPESEN ACRES RD,EUG,MEDICAL RESPONSE,2025-05-13
25120693,MTRO,03:06:19,4EUG,LORD BYRON PL/LONGFELLOW PL,EUG,ASSIST POLICE,2025-05-13
25120702,RFD,03:21:06,8EUG,3335 KORBEL ST,EUG,MEDICAL RESPONSE,2025-05-13
25120703,MTRO,03:24:26,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-05-13
25120704,MTRO,03:26:34,4EUG,HILYARD ST/E 31ST AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120707,MTRO,03:50:35,4EUG,3604 KENDRA ST,EUG,FIRE ALARM,2025-05-13
25120709,MTRO,03:59:14,4EUG,3333 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120716,MTRO,04:17:19,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120729,MTRO,05:17:00,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-05-13
25120732,MTRO,05:26:14,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-05-13
25120733,MTRO,05:28:04,4EUG,80 E 33RD AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120740,MTRO,05:56:53,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2025-05-13
25120741,MTRO,05:58:34,4EUG,4115 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120744,MTRO,06:05:03,4EUG,445 E 53RD AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120745,MTRO,06:08:31,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2025-05-13
25120751,MTRO,06:28:44,4EUG,1896 HAPPY LN,EUG,MEDICAL RESPONSE,2025-05-13
25120753,MTRO,06:31:38,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-05-13
25120761,MTRO,07:02:52,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-05-13
25120772,MTRO,07:37:22,4EUG,871 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120781,MTRO,07:56:36,4EUG,3825 BRIGHTON AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120782,MTRO,07:59:17,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-13
25120800,MTRO,08:13:55,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-05-13
25120803,MTRO,08:13:59,4EUG,W 6TH AVE/ALMADEN ST,EUG,INFORMATION- BOTH PD AND FD,2025-05-13
25120815,RFD,08:27:07,5PGG,85670 MANCHESTER LN,EUG,MEDICAL RESPONSE,2025-05-13
25120816,MTRO,08:27:08,5PGG,85670 MANCHESTER LN,EUG,MEDICAL RESPONSE,2025-05-13
25120821,MTRO,08:40:39,4EUG,W 6TH AVE/FILLMORE ST,EUG,ASSIST POLICE,2025-05-13
25120826,MTRO,08:44:15,4EUG,1615 NORKENZIE RD,EUG,MEDICAL RESPONSE,2025-05-13
25120830,MTRO,08:45:27,4LFU,666 GREENFIELD AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120835,MTRO,08:54:08,4EUG,770 E 11TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120840,MTRO,09:00:03,4EUG,1615 NORKENZIE RD,EUG,MEDICAL RESPONSE,2025-05-13
25120844,MTRO,09:05:22,4RIR,1357 OAK DR,EUG,MEDICAL RESPONSE,2025-05-13
25120870,MTRO,09:42:32,4EUG,560 OAK ST,EUG,MEDICAL RESPONSE,2025-05-13
25120880,MTRO,09:52:58,4EUG,535 W 20TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120890,MTRO,10:02:50,4EUG,1711 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-05-13
25120902,RFD,10:13:40,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-05-13
25120901,MTRO,10:14:36,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-05-13
25120908,MTRO,10:22:26,4EUG,295 W BROADWAY,EUG,MEDICAL RESPONSE,2025-05-13
25120910,MTRO,10:23:23,4EUG,1410 AGATE ST,EUG,FIRE ALARM,2025-05-13
25120925,MTRO,10:35:37,4EUG,1680 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-05-13
25120922,MTRO,10:37:57,4EUG,1190 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120949,MTRO,11:09:38,4EUG,WILLAMETTE ST/E 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120967,MTRO,11:50:45,4EUG,1295 BUCK ST,EUG,MEDICAL RESPONSE,2025-05-13
25120966,MTRO,11:51:26,4EUG,4175 WAGNER ST,EUG,MEDICAL RESPONSE,2025-05-13
25120971,MTRO,11:57:07,4EUG,3927 LOS ALTOS LN,EUG,MEDICAL RESPONSE,2025-05-13
25120980,RFD,12:10:49,5CBF,91709 N COBURG RD,EUG,MEDICAL RESPONSE,2025-05-13
25120984,MTRO,12:10:49,5CBF,91709 N COBURG RD,EUG,MEDICAL RESPONSE,2025-05-13
25120981,MTRO,12:11:55,4EUG,3652 N DELTA HWY,EUG,PUBLIC ASSIST- FIRE/EMS,2025-05-13
25120986,MTRO,12:14:13,4RIR,1147 PARK AVE,EUG,MEDICAL RESPONSE,2025-05-13
25120988,MTRO,12:16:22,4EUG,2484 RIVER RD,EUG,MEDICAL RESPONSE,2025-05-13
25120993,MTRO,12:28:50,4EUG,4221 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121002,MTRO,12:47:35,4EUG,W 10TH AVE/LINCOLN ST,EUG,VEHICLE/PEDESTRIAN CRASH,2025-05-13
25121007,MTRO,12:50:23,4EUG,3350 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-05-13
25121009,MTRO,12:55:35,4EUG,598 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121033,MTRO,13:30:53,4EUG,3032 ASHLEY LP,EUG,MEDICAL RESPONSE,2025-05-13
25121035,MTRO,13:32:02,4EUG,2041-BLK EMPIRE PARK DR,EUG,MEDICAL RESPONSE,2025-05-13
25121042,MTRO,13:50:16,4EUG,600 E 24TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121052,MTRO,14:01:55,4EUG,2887 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-05-13
25121057,MTRO,14:07:52,4EUG,3125 CHAD DR,EUG,MEDICAL RESPONSE,2025-05-13
25121059,MTRO,14:11:37,4EUG,1555 COBURG RD,EUG,MEDICAL RESPONSE,2025-05-13
25121067,MTRO,14:18:35,4EUG,MORELY LP/N TERRY ST,EUG,ASSIST POLICE,2025-05-13
25121065,MTRO,14:21:31,4EUG,2411 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-05-13
25121071,MTRO,14:27:41,4EUG,1188 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121073,MTRO,14:31:13,4EUG,PEARL ST/E 14TH AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121079,RFD,14:39:18,5PGG,35113 FREMONT AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121082,MTRO,14:39:19,5PGG,35113 FREMONT AVE,EUG,MEDICAL RESPONSE,2025-05-13
25121104,MTRO,15:01:37,4EUG,1178 CHARNELTON ST,EUG,ASSIST POLICE,2025-05-13
25121106,MTRO,15:04:21,4EUG,1542 W 1ST AVE,EUG,ASSIST POLICE,2025-05-13
25121109,MTRO,15:05:53,4EUG,5211 GLENN ELLEN DR,EUG,MEDICAL RESPONSE,2025-05-13
25121117,MTRO,15:16:12,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-05-13
25121122,MTRO,15:20:41,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2025-05-13
