yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2025,LAW ,25093359,2025-04-12 01:06:55,,W911,SHOTS FIRED,UTL ,UNABLE TO LOCATE,139.0,226.0,686,1,1,EP05,3,97402,6E65  ,3,3,EPD
2025,LAW ,25093360,2025-04-12 01:10:02,2505837,SELF,PATROL CHECK,REPT,REPORT TAKEN,1.0,1.0,2915,1,1,EP05,6,97402,6E68  ,3,3,EPD
2025,LAW ,25093361,2025-04-12 01:10:24,,PHONE,ILLEGAL FIREWORKS,INFO,INFORMATION ONLY,2910.0,,2914,1,0,EP01,5,97401,5E27  ,1,1,EPD
2025,LAW ,25093363,2025-04-12 01:14:51,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,973,1,1,EP05,6,97402,4T88  ,1,1,EPD
2025,LAW ,25093364,2025-04-12 01:19:57,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,728,1,1,EP02,6,97401,5E27  ,1,1,EPD
2025,LAW ,25093366,2025-04-12 01:23:14,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1426,1,1,EP02,6,97401,4E19  ,3,2,EPD
2025,LAW ,25093368,2025-04-12 01:26:15,,PHONE,LOUD PARTY,GOA ,GONE ON ARRIVAL,1050.0,1050.0,1055,1,1,EP03,5,97403,6E36  ,1,1,EPD
2025,LAW ,25093369,2025-04-12 01:27:29,,W911,DISORDERLY SUBJECT,PCHK,PATROL CHECK,463.0,690.0,978,1,1,EP07,3,97401,6E35  ,2,2,EPD
2025,LAW ,25093370,2025-04-12 01:30:14,,PHONE,LOUD NOISE,RSLV,RESOLVED,5430.0,,5432,1,0,EP03,5,97405,6E36  ,1,1,EPD
2025,LAW ,25093372,2025-04-12 01:31:50,,SELF,TRAFFIC STOP,SBCK,SOBRIETY CHECK,1.0,1.0,238,1,1,EP05,6,97402,5E58  ,1,1,EPD
2025,LAW ,25093373,2025-04-12 01:36:40,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1051.0,,1054,1,0,EP01,5,97401,5E27  ,1,1,EPD
2025,LAW ,25093374,2025-04-12 01:37:48,2505840,E911,DISPUTE,REPT,REPORT TAKEN,1351.0,1876.0,7382,1,1,EP01,3,97408,5E27  ,2,2,EPD
2025,LAW ,25093376,2025-04-12 01:41:23,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,274,1,1,EP04,6,97402,4T88  ,1,1,EPD
2025,LAW ,25093378,2025-04-12 01:41:56,2505838,SELF,ASSIST FIRE DEPARTMENT,REPT,REPORT TAKEN,23.0,154.0,7137,1,1,EP05,6,97402,6E67  ,4,3,EPD
2025,LAW ,25093380,2025-04-12 01:42:40,,PHONE,DISORDERLY SUBJECT,RSLV,RESOLVED,362.0,784.0,1563,1,1,EP01,3,97401,6E35  ,2,2,EPD
2025,LAW ,25093382,2025-04-12 01:44:03,,PHONE,DISORDERLY SUBJECT,UTL ,UNABLE TO LOCATE,681.0,764.0,1303,1,1,EP02,3,97401,6E67  ,2,2,EPD
2025,LAW ,25093384,2025-04-12 01:50:03,,PHONE,SUSPICIOUS VEHICLE,QOLN,QUALITY OF LIFE - NO DISPATCH,,,182,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25093391,2025-04-12 02:06:15,2505839,W911,HIT AND RUN,REPT,REPORT TAKEN,109.0,311.0,5720,1,1,EP05,3,97402,5E59  ,3,3,EPD
2025,LAW ,25093392,2025-04-12 02:09:04,,W911,CHECK WELFARE,ASST,ASSISTED,410.0,777.0,1828,1,1,EP07,3,97401,6E35  ,2,2,EPD
2025,LAW ,25093395,2025-04-12 02:23:21,2505841,W911,RAILROAD CROSSING PROBLEM,CLC ,CITED IN LIEU OF CUSTODY,40.0,340.0,18934,1,1,EP02,1,97401,5T81  ,3,3,EPD
2025,LAW ,25093396,2025-04-12 02:24:48,,SELF,TRAFFIC STOP,SBCK,SOBRIETY CHECK,0.0,0.0,324,1,1,EP05,6,97402,4T88  ,1,1,EPD
2025,LAW ,25093397,2025-04-12 02:30:30,,SELF,TRAFFIC STOP,SBCK,SOBRIETY CHECK,0.0,0.0,499,1,1,EP02,6,97401,6E68  ,2,2,EPD
2025,LAW ,25093400,2025-04-12 02:39:19,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3716.0,,3720,1,0,EP05,5,97402,6E67  ,1,1,EPD
2025,LAW ,25093403,2025-04-12 02:41:24,2505842,PHONE,TRAFFIC HAZARD,ARR ,ARREST,195.0,382.0,10967,1,1,EP05,3,97402,6E68  ,4,3,EPD
2025,LAW ,25093405,2025-04-12 02:44:57,,PHONE,DRUG INFO,INFO,INFORMATION ONLY,433.0,,436,1,0,EP02,5,97401,5E26  ,1,1,EPD
2025,LAW ,25093407,2025-04-12 02:46:37,2505843,W911,ASSAULT,REPT,REPORT TAKEN,2207.0,2474.0,4013,1,1,EP02,3,97401,5E25  ,2,2,EPD
2025,LAW ,25093411,2025-04-12 02:58:39,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1654,1,1,EP02,6,97401,5E26  ,1,1,EPD
2025,LAW ,25093417,2025-04-12 03:12:57,,PHONE,CRIMINAL TRESPASS,PCHK,PATROL CHECK,1524.0,1524.0,1935,1,1,EP07,4,97401,6E35  ,1,1,EPD
2025,LAW ,25093420,2025-04-12 03:20:20,,W911,OVERDOSE,RSLV,RESOLVED,,,1939,0,0,EP02,1,97401,,0,0,EPD
2025,LAW ,25093422,2025-04-12 03:28:47,,W911,CHECK WELFARE,WELC,WELFARE CHECK DONE,1499.0,1812.0,2481,1,1,EP02,3,97401,6E36  ,1,1,EPD
2025,LAW ,25093428,2025-04-12 03:51:57,,W911,SUSPICIOUS SUBJECT,UNFD,UNFOUNDED,987.0,987.0,1598,1,1,EP05,3,97402,5E59  ,2,2,EPD
2025,LAW ,25093429,2025-04-12 03:52:29,,SELF,PATROL CHECK,FI  ,FIELD INVESTIGATION,1.0,1.0,919,1,1,EP05,6,97402,6E67  ,1,1,EPD
2025,LAW ,25093434,2025-04-12 04:10:25,2500951,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,273.0,3321,1,1,EP01,6,97401,6E36  ,1,1,EPD
2025,LAW ,25093435,2025-04-12 04:11:51,2505844,SELF,PATROL CHECK,ARR ,ARREST,1.0,1.0,9628,1,1,EP02,6,97401,5E25  ,4,4,EPD
2025,LAW ,25093440,2025-04-12 04:29:51,,W911,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,14680,0,0,EP02,8,97401,,0,0,EPD
2025,LAW ,25093441,2025-04-12 04:32:20,,PHONE,LOUD NOISE,QOA ,QUIET ON ARRIVAL,17602.0,18197.0,18896,1,1,EP01,5,97401,1E15  ,1,1,EPD
2025,LAW ,25093446,2025-04-12 04:57:02,,PHONE,DISPUTE,DIS ,DISREGARD,402.0,918.0,2695,1,1,EP01,3,97401,6E36  ,4,4,EPD
2025,LAW ,25093447,2025-04-12 05:05:20,,PHONE,DISPUTE,ADVI,ADVISED,230.0,376.0,1926,1,1,EP01,3,97401,6E65  ,3,3,EPD
2025,LAW ,25093448,2025-04-12 05:23:19,,PHONE,CRIMINAL TRESPASS,PCHK,PATROL CHECK,1031.0,1031.0,1451,1,1,EP05,4,97402,6E67  ,2,2,EPD
2025,LAW ,25093452,2025-04-12 05:51:02,,SELF,DISORDERLY SUBJECT,ADVI,ADVISED,1.0,1.0,741,1,1,EP02,P,97401,6E68  ,2,2,EPD
2025,LAW ,25093454,2025-04-12 05:59:42,,W911,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,5073.0,5073.0,5074,1,1,EP05,3,97402,1E47  ,1,1,EPD
2025,LAW ,25093456,2025-04-12 06:03:10,,SELF,TRAFFIC STOP,SBCK,SOBRIETY CHECK,0.0,0.0,943,1,1,EP05,6,97402,6E68  ,2,2,EPD
2025,LAW ,25093457,2025-04-12 06:12:24,,W911,RECKLESS DRIVING,UTL ,UNABLE TO LOCATE,289.0,,831,1,0,LS13, ,97402,6E65  ,3,3,EPD
2025,LAW ,25093459,2025-04-12 06:18:42,,E911,TRASH BIN FIRE,ASST,ASSISTED,288.0,288.0,833,1,1,EP05,3,97402,6E68  ,1,1,EPD
2025,LAW ,25093462,2025-04-12 06:47:26,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,2999.0,2999.0,3260,1,1,EP05,3,97402,1E47  ,1,1,EPD
2025,LAW ,25093467,2025-04-12 07:11:47,,PHONE,TRAFFIC SIGNAL MALFUNCTION,PW  ,PUBLIC WORKS,,,5406,0,0,EP05,8,97402,,0,0,EPD
2025,LAW ,25093469,2025-04-10 20:32:00,2505845,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25093470,2025-04-12 07:15:45,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,734,1,1,EP02,6,97402,1E15  ,1,1,EPD
2025,LAW ,25093472,2025-04-12 07:22:40,2505848,SELF,PATROL CHECK,ARR ,ARREST,1.0,1.0,3988,1,1,EP02,6,97401,1F65  ,2,2,EPD
2025,LAW ,25093474,2025-04-10 21:31:00,2505846,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP07,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093476,2025-04-12 07:24:25,,E911,OVERDOSE,DIS ,DISREGARD,,,1236,0,0,EP01,1,97408,,0,0,EPD
2025,LAW ,25093480,2025-04-12 07:32:03,,SELF,TRAFFIC STOP,WARN,WARNING,1.0,1.0,180,1,1,EP02,6,97401,1E15  ,1,1,EPD
2025,LAW ,25093481,2025-04-11 10:05:00,2505847,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP03,P,97403,1W77  ,0,0,EPD
2025,LAW ,25093483,2025-04-12 07:38:29,,SELF,PATROL CHECK,ADVI,ADVISED,0.0,0.0,334,1,1,EP05,6,97402,2U57  ,1,1,EPD
2025,LAW ,25093485,2025-04-12 07:43:38,,SELF,PATROL CHECK,RSLV,RESOLVED,0.0,0.0,75,1,1,EP02,6,97401,2E26  ,1,1,EPD
2025,LAW ,25093488,2025-04-12 07:50:26,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,359,1,1,EP05,6,97402,2E55  ,1,1,EPD
2025,LAW ,25093489,2025-04-11 11:04:00,2505849,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093490,2025-04-12 07:52:19,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1169,1,1,EP01,6,97401,1E15  ,1,1,EPD
2025,LAW ,25093493,2025-04-12 07:58:09,,W911,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,606,0,0,EP01,5,97408,,0,0,EPD
2025,LAW ,25093497,2025-04-11 11:51:00,2505850,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W77  ,0,0,EPD
2025,LAW ,25093499,2025-04-12 08:10:09,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,2419,1,1,EP01,6,97401,2W76  ,1,1,EPD
2025,LAW ,25093500,2025-04-12 08:12:38,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,525,1,1,EP01,6,97401,1E15  ,1,1,EPD
2025,LAW ,25093503,2025-04-12 08:13:47,,PHONE,SUSPICIOUS VEHICLE,INFO,INFORMATION ONLY,355.0,,355,1,0,EP04,3,97402,2E55  ,1,1,EPD
2025,LAW ,25093504,2025-04-12 08:14:08,2505851,SELF,PATROL CHECK,ARR ,ARREST,0.0,0.0,8137,1,1,EP05,6,97402,3E36  ,4,4,EPD
2025,LAW ,25093505,2025-04-12 08:21:45,,SELF,PATROL CHECK,ADVI,ADVISED,0.0,0.0,416,1,1,EP05,6,97402,1E47  ,1,1,EPD
2025,LAW ,25093506,2025-04-11 13:59:00,2505852,RPTO,FORGERY,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W77  ,0,0,EPD
2025,LAW ,25093507,2025-04-12 08:22:10,,SELF,TRAFFIC STOP,DIS ,DISREGARD,0.0,0.0,13,1,1,EP05,6,97402,5E55  ,1,1,EPD
2025,LAW ,25093508,2025-04-12 08:22:47,2505859,W911,ARMED SUBJECT,ARR ,ARREST,239.0,690.0,15108,1,1,EP03,3,97403,1U46  ,3,3,EPD
2025,LAW ,25093509,2025-04-12 08:23:24,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,822,1,1,EP01,6,97401,1E15  ,1,1,EPD
2025,LAW ,25093510,2025-04-12 08:23:44,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,674,1,1,EP05,6,97402,5E55  ,1,1,EPD
2025,LAW ,25093511,2025-04-12 08:24:06,2505862,PHONE,SUSPICIOUS VEHICLE,REPT,REPORT TAKEN,663.0,1006.0,13815,1,1,EP05,3,97402,2E55  ,4,4,EPD
2025,LAW ,25093512,2025-04-12 08:29:17,2505854,SELF,PATROL CHECK,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,421,1,1,EP02,6,97401,1F65  ,1,1,EPD
2025,LAW ,25093513,2025-04-12 08:30:58,,PHONE,SUSPICIOUS CONDITIONS,ASST,ASSISTED,38881.0,38892.0,45336,1,1,EP05,4,97402,4E15  ,1,1,EPD
2025,LAW ,25093514,2025-04-11 15:41:00,2505853,RPTO,THEFT OF MAIL,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97408,1W77  ,0,0,EPD
2025,LAW ,25093518,2025-04-12 08:35:43,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1026.0,,1028,1,0,EP03,5,97405,1E15  ,1,1,EPD
2025,LAW ,25093519,2025-04-11 14:44:00,2505855,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP07,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093520,2025-04-12 08:38:56,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,832,1,1,EP01,6,97401,1E15  ,1,1,EPD
2025,LAW ,25093522,2025-04-12 08:43:16,,PHONE,HARASSMENT,WCB ,CALLER WILL CALL BACK,,,232,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25093525,2025-04-12 08:46:22,,PHONE,SUSPICIOUS CONDITIONS,GOA ,GONE ON ARRIVAL,1014.0,1014.0,1014,1,1,EP02,3,97401,DELTA1,1,1,EPD
2025,LAW ,25093533,2025-04-11 15:11:00,2505856,RPTO,THEFT BY DECEPTION,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W77  ,0,0,EPD
2025,LAW ,25093537,2025-04-12 09:00:09,,PHONE,ILLEGAL BURNING,INFO,INFORMATION ONLY,6691.0,,6692,1,0,EP01,5,97408,1E15  ,1,1,EPD
2025,LAW ,25093539,2025-04-11 15:11:00,2505857,RPTO,GRAFFITI,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093540,2025-04-12 09:05:20,,W911,PROWLER,PCHK,PATROL CHECK,366.0,366.0,2010,1,1,EP04,3,97402,DELTA1,1,1,EPD
2025,LAW ,25093543,2025-04-11 20:22:00,2505858,RPTO,THEFT BY DECEPTION,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W77  ,0,0,EPD
2025,LAW ,25093545,2025-04-12 09:14:27,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,362,1,1,EP01,6,97401,1X10  ,1,1,EPD
2025,LAW ,25093546,2025-04-12 09:17:58,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,73,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25093547,2025-04-12 09:21:53,,PHONE,COMPUTER CRIME,UTL ,UNABLE TO LOCATE,17601.0,18168.0,20399,1,1,EP02,4,97401,3E38  ,1,1,EPD
2025,LAW ,25093549,2025-04-12 09:27:49,2505863,SELF,PATROL CHECK,ARR ,ARREST,0.0,0.0,8730,1,1,EP02,6,97401,1F65  ,2,2,EPD
2025,LAW ,25093554,2025-04-08 20:08:00,2505860,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093558,2025-04-12 09:43:52,,W911,MOTOR VEH ACC UNKNOWN INJ,ASST,ASSISTED,83.0,519.0,3197,1,1,EP05,1,97402,1W78  ,1,1,EPD
2025,LAW ,25093559,2025-04-11 14:34:00,2505861,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093561,2025-04-12 09:47:14,2505875,E911,MISSING PERSON,REPT,REPORT TAKEN,6934.0,6958.0,22030,1,1,EP06,4,97404,3W83  ,1,1,EPD
2025,LAW ,25093562,2025-04-12 09:47:30,,PHONE,HIT AND RUN,ASST,ASSISTED,485.0,710.0,10604,1,1,EP02,3,97401,3E36  ,4,3,EPD
2025,LAW ,25093567,2025-04-12 09:56:02,2505883,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,18539.0,19296.0,24843,1,1,EP06,3,97404,2U57  ,1,1,EPD
2025,LAW ,25093571,2025-04-12 09:59:55,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,493,1,1,LS13,6,97402,CMD11 ,1,1,EPD
2025,LAW ,25093573,2025-04-12 10:01:22,,W911,ANIMAL ATTACK/BITE,ADVI,ADVISED,,,1833,0,0,EP04,1,97405,,0,0,EPD
2025,LAW ,25093575,2025-04-12 10:04:33,2505864,W911,ATTEMPT TO LOCATE DRUNK DRIVER,REPT,REPORT TAKEN,114.0,153.0,7733,1,1,EP02,3,97401,2E26  ,5,5,EPD
2025,LAW ,25093576,2025-04-12 10:05:12,,PHONE,INFORMATION - POLICE,PCHK,PATROL CHECK,2367.0,2367.0,15461,1,1,EP01,5,97401,CMD7  ,5,5,EPD
2025,LAW ,25093579,2025-04-12 10:10:51,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,548,1,1,EP02,6,97401,2F67  ,1,1,EPD
2025,LAW ,25093581,2025-04-12 10:14:26,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,88,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25093582,2025-04-12 10:15:17,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,,,1869,0,0,EP02,4,97401,,0,0,EPD
2025,LAW ,25093584,2025-04-12 10:17:51,2505867,W911,ASSIST FIRE DEPARTMENT,REPT,REPORT TAKEN,13.0,13.0,5819,1,1,EP04,P,97402,1E47  ,3,3,EPD
2025,LAW ,25093586,2025-04-12 10:18:01,2505865,SELF,ASSAULT WITH INJURY,REPT,REPORT TAKEN,116.0,337.0,6286,1,1,EP02,1,97401,2F67  ,3,3,EPD
2025,LAW ,25093592,2025-04-12 10:32:44,,W911,UNKNOWN PROBLEM,DIS ,DISREGARD,,,342,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25093594,2025-04-12 10:37:59,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,143,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25093595,2025-04-12 10:41:46,,W911,DISORDERLY SUBJECT,PCHK,PATROL CHECK,229.0,229.0,739,1,1,EP02,3,97401,DELTA1,1,1,EPD
2025,LAW ,25093596,2025-04-12 10:41:47,,PHONE,TRAFFIC HAZARD,PW  ,PUBLIC WORKS,,,482,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25093597,2025-04-11 17:00:00,2505866,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093600,2025-04-12 10:56:47,,E911,THEFT,WCB ,CALLER WILL CALL BACK,,,33152,0,0,EP06,4,97404,,0,0,EPD
2025,LAW ,25093603,2025-04-12 11:04:02,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,222.0,,223,1,0,EP02,5,97401,1E15  ,1,1,EPD
2025,LAW ,25093606,2025-04-11 14:48:00,2505868,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W77  ,0,0,EPD
2025,LAW ,25093607,2025-04-12 11:06:58,2505871,W911,MOTOR VEH ACC INJURY,REPT,REPORT TAKEN,158.0,295.0,11894,1,1,EP01,1,97401,2U57  ,3,3,EPD
2025,LAW ,25093608,2025-04-12 11:08:19,,PHONE,UNAUTHORIZED USE OF VEHICLE,DIS ,DISREGARD,,,1556,0,0,EP02,4,97401,,0,0,EPD
2025,LAW ,25093609,2025-04-12 11:11:18,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,4436.0,4649.0,4832,1,1,EP05,3,97402,1E47  ,2,2,EPD
2025,LAW ,25093610,2025-04-12 11:12:25,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,3754,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25093611,2025-04-12 11:14:27,,PHONE,ALARM,INFO,INFORMATION ONLY,,,140,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25093614,2025-04-12 11:18:05,,PHONE,CRIMINAL TRESPASS,FI  ,FIELD INVESTIGATION,1899.0,1899.0,4902,1,1,EP05,5,97402,1X10  ,3,3,EPD
2025,LAW ,25093615,2025-04-11 13:06:00,2505869,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,1W77  ,0,0,EPD
2025,LAW ,25093619,2025-04-11 16:35:00,2505870,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W77  ,0,0,EPD
2025,LAW ,25093621,2025-04-11 20:35:00,2505872,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W77  ,0,0,EPD
2025,LAW ,25093624,2025-04-12 11:36:18,,PHONE,HARASSMENT,WCB ,CALLER WILL CALL BACK,,,631,0,0,EP04,P,97402,,0,0,EPD
2025,LAW ,25093631,2025-04-12 11:47:56,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3166.0,,3168,1,0,EP05,5,97402,2E55  ,1,1,EPD
2025,LAW ,25093633,2025-04-12 08:26:00,2505873,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W77  ,0,0,EPD
2025,LAW ,25093634,2025-04-12 11:50:41,,W911,CHECK WELFARE,WELC,WELFARE CHECK DONE,81.0,812.0,1898,1,1,EP03,3,97405,3E38  ,2,2,EPD
2025,LAW ,25093636,2025-04-12 11:54:06,,PHONE,SUICIDAL SUBJECT,RSLV,RESOLVED,3316.0,3911.0,7313,1,1,EP04,3,97402,2E55  ,2,2,EPD
2025,LAW ,25093637,2025-04-12 11:54:14,2505891,PHONE,VIOLATION OF RESTRAINING ORDER,REPT,REPORT TAKEN,30164.0,35487.0,41271,1,1,EP05,4,97402,4U45  ,1,1,EPD
2025,LAW ,25093640,2025-04-12 12:00:51,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,377,1,1,EP02,6,97401,3E36  ,1,1,EPD
2025,LAW ,25093643,2025-04-12 10:44:00,2505874,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP06,P,97404,1W77  ,0,0,EPD
2025,LAW ,25093648,2025-04-12 12:12:55,,W911,CRIMINAL TRESPASS,DIS ,DISREGARD,,,269,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25093652,2025-04-12 12:20:40,,PHONE,ALARM HOLD UP,FALS,FALSE ALARM,113.0,,265,1,0,EP06,P,97404,1E47  ,2,2,EPD
2025,LAW ,25093654,2025-04-12 12:21:52,,PHONE,COMPUTER CRIME,WCB ,CALLER WILL CALL BACK,,,29614,0,0,EP04,5,97405,,0,0,EPD
2025,LAW ,25093655,2025-04-12 12:23:57,,W911,DISORDERLY SUBJECT,DIS ,DISREGARD,178.0,178.0,537,1,1,EP05,3,97402,DELTA1,3,3,EPD
2025,LAW ,25093658,2025-04-12 12:26:49,2505878,PHONE,HARASSMENT,REPT,REPORT TAKEN,5675.0,5767.0,15409,1,1,EP02,4,97401,2E26  ,1,1,EPD
2025,LAW ,25093659,2025-04-12 12:28:54,2505879,W911,DISPUTE,REPT,REPORT TAKEN,275.0,636.0,23913,1,1,EP04,3,97402,1U46  ,7,7,EPD
2025,LAW ,25093661,2025-04-12 12:31:02,,W911,BEAT INFORMATION,INFO,INFORMATION ONLY,671.0,,674,1,0,EP02,5,97401,2E26  ,1,1,EPD
2025,LAW ,25093666,2025-04-12 12:36:36,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,72,1,1,EP02,6,97401,3E38  ,1,1,EPD
2025,LAW ,25093667,2025-04-12 12:37:53,,W911,CRIMINAL MISCHIEF,WCB ,CALLER WILL CALL BACK,,,28645,0,0,EP06,4,97404,,0,0,EPD
2025,LAW ,25093670,2025-04-12 12:41:07,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,161,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25093672,2025-04-12 12:42:53,,E911,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,856.0,856.0,1122,1,1,EP02,4,97401,3E38  ,1,1,EPD
2025,LAW ,25093673,2025-04-12 12:44:00,,PHONE,HARASSMENT,INFO,INFORMATION ONLY,,,853,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25093678,2025-04-12 12:47:12,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,205,1,1,EP02,6,97401,2E26  ,1,1,EPD
2025,LAW ,25093679,2025-04-12 12:47:30,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,422,0,0,EP04,5,97402,,0,0,EPD
2025,LAW ,25093681,2025-04-12 12:49:52,,E911,TRAFFIC SIGNAL MALFUNCTION,PW  ,PUBLIC WORKS,,,1283,0,0,EP04,3,97405,,0,0,EPD
2025,LAW ,25093682,2025-04-12 12:50:07,,PHONE,VIOLATION OF RESTRAINING ORDER,WCB ,CALLER WILL CALL BACK,,,27635,0,0,EP05,4,97402,,0,0,EPD
2025,LAW ,25093684,2025-04-12 12:51:45,,E911,DISPUTE,ADVI,ADVISED,221.0,833.0,1741,1,1,EP02,3,97401,3E37  ,2,2,EPD
2025,LAW ,25093697,2025-04-12 13:05:57,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,522,1,1,EP03,6,97401,3E38  ,1,1,EPD
2025,LAW ,25093699,2025-04-12 13:10:33,,PHONE,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,920,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25093703,2025-04-12 13:14:59,,W911,THEFT,REL ,REFERRED TO OTHER AGENCY,247.0,,1002,1,0,EP01,3,97408,,1,0,EPD
2025,LAW ,25093708,2025-04-12 13:24:46,2505877,W911,UNLAWFUL VEHICLE ENTRY,REPT,REPORT TAKEN,370.0,552.0,7167,1,1,EP05,3,97402,1E47  ,6,6,EPD
